排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
57,2481,強茂,115.5,-5.5,-4.55,05/14,+0.79,+1.5,+5.03,+7.07,+9.28,+6.64,+11.5,+15.7,+16.2,+18.9,+1.85,+22.5
58,3019,亞光,147,+6.5,+4.63,05/14,+0.78,+0.98,+0.87,+1.36,+2.07,+0.78,-0.1,-1.71,-14.2,-5.33,-4.85,-1.88
59,6139,亞翔,720,+34,+4.96,05/14,+0.77,+1.03,+1.17,-0.15,-0.49,+2.55,+3.96,+7.18,+7.63,-1.79,+15.2,-0.56
60,7788,松川精密,206,+18.5,+9.87,05/14,+0.76,+1.08,+1.23,+1.45,+2.02,+2.06,+2.28,+2.33,,,,+2.35
61,4956,光鋐,42.9,-0.35,-0.81,05/14,+0.75,+0.12,-0.01,-4.49,-4.69,-2,+2.87,-0.37,-2.22,-1.29,-2.08,+2.9
62,2302,麗正,25.25,-0.75,-2.88,05/14,+0.75,+0.61,+0.61,+1.31,+1.53,+1.72,+1.49,+3.2,-0.22,+1.9,-3.21,+2.96
63,3312,弘憶股,48.7,+1.55,+3.29,05/14,+0.75,+0.37,+0.63,+1.08,+1.7,+2.55,+3.5,+1.38,+2.01,-1.81,-15.7,+1.64
64,8069,元太,226,+11,+5.12,05/14,+0.73,+2.11,+3.74,+3.75,+3.7,+3.01,+3.46,+2.56,+2.62,+3.95,+2.51,+1.68
65,4989,榮科,90.7,-1.8,-1.95,05/14,+0.72,+0.25,-1.72,-2.25,-11,-7.65,+0.77,+1.74,+1.65,+1.78,,+1.62
66,3537,堡達,51.5,+2.8,+5.75,05/14,+0.71,+0.86,+1.09,+1.55,+1.65,+1.86,+2.48,+2.25,+1.74,+0.75,+1.46,+3.42
67,3406,玉晶光,560,+44,+8.53,05/14,+0.7,+0.77,+0.74,+0.45,+0.62,+5.7,+9.28,+13.3,+18.9,+28,+29.1,+13.4
68,00737,國泰AI機器人,36.93,-0.03,-0.08,05/14,+0.67,+0.72,+1.38,+1.72,+6.37,+9.34,+9.71,+11.2,+19.7,+67.3,,+11.4
69,6829,千附精密,202.5,-10.5,-4.93,05/14,+0.67,+0.03,+0.03,-0.09,-0.16,-0.12,+1.45,+0.5,+0.76,-0.75,,+1.2
70,00927,群益半導體收益,35.54,+0.59,+1.69,05/14,+0.67,-0.06,-0.23,-1.54,-2.13,+1.24,+0.87,+0.78,+6.62,,,+0.38
71,00859B,群益0-1年美債,40.96,+0.02,+0.05,05/14,+0.67,+0.92,+3.01,+3.86,+5.43,+9.09,+29,+58.9,+56.4,+69.9,,+52.8
72,2458,義隆,149.5,+7,+4.91,05/14,+0.66,+0.66,+0.76,+1.6,+2.61,+7.23,+12.5,+9.42,-4.67,-0.99,+31.4,+12.5
73,6510,精測,4150,+375,+9.93,05/14,+0.65,+0.86,+0.64,+0.93,+0.85,-0.15,+4.99,-0.13,+4.32,+15.4,+15.2,+3.08
74,6284,佳邦,85.7,+1.6,+1.9,05/14,+0.64,+0.93,+1.34,+1.71,+1.41,+1.31,+1.13,+2.5,-0.07,+2.52,+2.09,+4.32
75,4949,有成精密,84.3,-4.7,-5.28,05/14,+0.63,-0.11,+0.31,-0.31,-2.54,-4.29,+0.19,-4.37,-1.49,,,-2.04
76,00731,復華富時高息低波,74.95,+0.25,+0.33,05/14,+0.62,+0.72,+1.27,+2.46,+4.98,+7.02,+8.97,+21.1,+44.8,+60.9,,+19.1
77,00970B,新光BBB投等債20+,9.36,+0.02,+0.21,05/14,+0.62,+1.06,+1.28,+2.42,+2.76,+4.86,+7.23,+21,+58.7,,,+13.8
78,3290,東浦,48.4,+0.9,+1.89,05/14,+0.59,+0.47,+0.21,+0.51,+0.29,+0.22,+1.95,+1.7,+4.21,+5.87,+7.89,+0.14
79,2451,創見,344.5,+17.5,+5.35,05/14,+0.59,+0.04,-0.02,+2,+2,+1.56,+0.11,-1.44,+4.54,+1.86,-17.9,+0.63
80,00982B,FT投資級債20+,9.81,0,0,05/14,+0.59,+0.65,+0.72,+1.26,+2.13,+2.81,+4.57,+5.37,+5.45,,,+5.38
81,3094,聯傑,32.8,+2.2,+7.19,05/14,+0.59,+0.62,+0.72,-0.2,-0.03,-0.65,-0.25,-0.67,-0.54,-3.19,-3.48,-0.61
82,3645,達邁,112,+3.5,+3.23,05/14,+0.58,+0.27,-0.81,-1.11,-1.69,-3.06,+4.02,+6.11,-1.82,+0.33,+3.64,+5.02
83,00694B,富邦美債1-3,41.5,+0.02,+0.05,05/14,+0.58,+0.64,+0.64,+0.87,+1.94,+3.16,+7.21,+13.4,+19.7,+25.9,,+9.07
84,2342,茂矽,42.15,+1.15,+2.8,05/14,+0.58,-2.05,-0.84,-1.67,+1.18,+2.55,+2.59,+3.54,-3.96,+2.04,-14.3,+3.42
85,6227,茂綸,113.5,+6.5,+6.07,05/14,+0.58,+0.84,+1.13,+1.42,+2.22,+3.04,+3.25,+3.55,-3,+0.84,+1.92,+3.43
86,3014,聯陽,139,+1.5,+1.09,05/14,+0.58,+0.19,+0.21,+0.97,+1.93,+2.07,-0.99,-3.79,-3.48,+0.64,+6.13,-1.56
87,00994A,主動第一金台股優,17.7,-0.01,-0.06,05/14,+0.55,-0.1,-0.52,+0.85,-1.51,-3.03,-3.4,,,,,
88,3356,奇偶,62.7,+2.4,+3.98,05/14,+0.55,+0.66,+0.51,+1.03,+1.3,+1.11,+2.63,+5.42,+4.79,+12.5,-2.03,+3.64
89,6830,汎銓,727,-19,-2.55,05/14,+0.55,+1.22,+1.06,+2,+2.31,+0.81,+5.9,+2.45,+2.03,+2.9,,+3.33
90,6271,同欣電,183.5,+1.5,+0.82,05/14,+0.54,+0.71,+0.92,+0.75,+1.53,-1.58,+2.59,+2.93,+10.3,+6.92,+2.33,+4.5
91,3003,健和興,61,+3.1,+5.35,05/14,+0.54,+0.12,-0.04,-0.28,-0.08,+0.28,+0.33,+1,+0.78,+0.8,-2.87,+0.48
92,00401A,主動摩根台灣鑫收,12.78,-0.03,-0.23,05/14,+0.54,+0.51,+1.96,+2.42,+6.23,+1.1,,,,,,
93,2344,華邦電,134,+12,+9.84,05/14,+0.53,+0.63,+1.24,+1.28,+3.53,+5.34,+1.75,-1.15,+10.9,+0.93,+1.47,+0.21
94,2345,智邦,2675,+240,+9.86,05/14,+0.53,+0.44,+0.23,+0.37,+0.85,+0.99,-0.02,+1.43,+0.92,-7.03,+30.3,+1.06
95,6449,鈺邦,239.5,+21.5,+9.86,05/14,+0.53,+0.52,+1.24,+1.62,+2.72,+3.28,+3.47,+1.73,+2.16,+3.54,+5.72,+3.02
96,6116,彩晶,10.4,-0.85,-7.56,05/14,+0.53,-0.29,+0.24,+0.46,+1.52,+1.81,+2.05,-1.8,-0.69,-0.48,-3.66,-1.91
97,3526,凡甲,386,-3,-0.77,05/14,+0.51,+0.91,+1.16,+1.66,+1.61,+1.63,+4.22,+6.3,-1.83,+13.8,+17.2,+5.98
98,3034,聯詠,493,+6.5,+1.34,05/14,+0.5,+0.55,+1.11,+1.88,+2.38,+2.39,+6.61,+8.35,+7.66,-11.8,-21.8,+7.62
99,4906,正文,39.15,+1.15,+3.03,05/14,+0.5,+0.1,-0.97,+2.27,+4.26,+2.03,-4.44,-4.73,-12.1,-7.81,-0.93,-4.42
100,3169,亞信,114.5,+3.5,+3.15,05/14,+0.49,+0.49,+0.08,+0.16,-0.21,+0.05,-0.32,-0.06,-0.51,+2.83,+1.24,+0.08
101,00912,中信臺灣智慧50,30.86,+0.16,+0.52,05/14,+0.49,-0.22,+0.6,+0.5,+1.08,+1.62,+1.16,+0.8,+8.34,+8.09,,+1.02
102,3008,大立光,3135,+285,+10,05/14,+0.48,+0.64,+0.81,+0.77,+0.96,+2.31,+4.4,+0.83,-1.71,-3.76,-20.3,+2.47
103,1409,新纖,17.25,+0.35,+2.07,05/14,+0.48,+0.35,+0.21,+0.55,+0.41,-0.62,+0.79,+2.95,+0.11,+0.87,-0.19,+1.57
104,7402,邑錡,101.5,-7.5,-6.88,05/14,+0.48,+0.12,-0.39,-0.03,-0.29,-1.79,+1.75,-4.87,-2.31,-1.3,-1.35,-2.47
105,00901,永豐智能車供應鏈,41.89,+0.25,+0.6,05/14,+0.48,+0.61,+0.4,+0.7,+2.64,+4.4,+6.5,+15,+22.2,+29,,+12.4
106,6414,樺漢,355,+7.5,+2.16,05/14,+0.47,+0.14,+0.6,+2.11,+4.41,+10.4,+11.9,+8.96,+14,+15.6,+11.3,+11.9
107,3693,營邦,554,-15,-2.64,05/14,+0.47,+0.52,+0.17,+0.6,-1.36,-0.49,-0.51,-5.68,-3.21,-6.88,-2,-1.09
108,4952,凌通,52,+1.4,+2.77,05/14,+0.46,+0.24,+0.35,+0.57,+0.82,+0.67,+0.05,-0.42,-0.36,-0.24,-1.41,-0.57
109,2329,華泰,58.2,+1,+1.75,05/14,+0.46,-0.28,-0.14,-0.94,-0.96,-0.68,-1.02,-2.05,+2.13,+1.28,+12.5,-0.87
110,8163,達方,32.3,+2.9,+9.86,05/14,+0.46,+0.38,+0.45,+0.53,+1.02,+0.89,+1.01,-0.42,+0.6,+2.08,+0.86,+0.54
111,2455,全新,358.5,-15.5,-4.14,05/14,+0.45,+0.94,+1.93,+3.36,+5.04,+5.93,+2.37,-2.05,-2.04,-1.21,+3.56,-1.91
112,6472,保瑞,363,-40,-9.93,05/14,+0.45,+0.25,+0.28,-0.34,-0.18,+0.57,+2.48,-0.26,-1.57,-7.27,,+0.29
113,4577,達航科技,132.5,-10.5,-7.34,05/14,+0.44,+0.23,+0.31,+1,-0.53,-0.77,+1.45,+0.8,+0.48,+1,,+1.77
114,2404,漢唐,1050,+25,+2.44,05/14,+0.43,+0.56,+0.09,+0.84,+1.15,+2.33,-4.79,-7.55,+5.03,-2.93,+0.18,-5.89
115,3665,貿聯-KY,2250,-250,-10,05/14,+0.43,+0.39,+0.6,+1,+2.86,+3.7,+4.46,+8.41,+10.9,+5.54,-12.4,+9.28
116,2374,佳能,80.3,+0.4,+0.5,05/14,+0.43,-0.52,+0.66,+0.81,+0.58,-0.75,-0.8,-1.64,-2.3,-2.35,-12,+1.06
117,1309,台達化,16.1,-0.1,-0.62,05/14,+0.43,+0.04,+0.23,-0.11,+0.42,+0.72,+0.12,+0.21,+0.25,+0.68,-0.53,+0.33
118,00999A,主動野村臺灣高息,10.55,-0.03,-0.28,05/14,+0.42,+0.35,-0.29,-3.18,,,,,,,,
119,4912,聯德控股-KY,104.5,0,0,05/14,+0.42,+1.35,+1.3,+2.25,+1.89,+2.47,+2.89,-1.63,-7.1,-2.46,-3.05,-1.52
120,3339,泰谷,48.75,-0.6,-1.22,05/14,+0.42,0,+0.57,+0.2,+0.63,+2.22,+3.31,+5.21,+0.35,+0.01,-13.5,+4.8
121,6215,和椿,119,-1.5,-1.24,05/14,+0.41,+0.29,+1.24,+1.62,+1.7,+1.63,+1.99,+2.73,-3.29,-3.79,-2.06,+2.56
122,6613,朋億*,252,+14.5,+6.11,05/14,+0.41,+0.54,+0.48,+0.75,+1.05,+1.28,+3.12,+2.65,+0.23,+3.02,,+2.57
123,6770,力積電,62.2,+1.7,+2.81,05/14,+0.4,+0.05,+0.11,-1.86,-0.84,-1.32,-7.12,-5.31,+2.16,-5.74,,-4.86
124,6151,晉倫,41.3,+1.4,+3.51,05/14,+0.4,-0.04,+0.01,-0.14,+0.14,+0.88,+2.28,+2.04,-0.66,+5.26,+5.27,+3.31
125,3498,陽程,135.5,+12,+9.72,05/14,+0.4,+2.96,+4.35,+4.25,+4.35,+4.49,+10.3,+8.74,+6.51,+8.01,+10.1,+6.83
126,00857B,永豐20年美公債,22.99,-0.04,-0.17,05/14,+0.39,+0.59,+0.62,+1.11,+2.24,+4.19,+12.7,+24.1,+34.8,+56.7,,+19.6
127,3533,嘉澤,2450,-145,-5.59,05/14,+0.39,+1.03,+0.89,+0.89,+2.2,+2.04,+6.29,+10.5,+7.01,+13.8,+34.4,+9.27
128,00700,富邦恒生國企,17.9,+0.06,+0.34,05/14,+0.39,+0.57,+0.6,+0.57,+0.51,+2.54,+22.2,+34.7,+50.9,+59.2,,+31.9
129,2340,台亞,36.35,+0.35,+0.97,05/14,+0.39,+0.25,+0.47,+0.44,-1.14,-1,+1.47,+1.96,-1.21,-3.65,-5.31,+0.86
130,00696B,富邦美債20年,28.66,-0.04,-0.14,05/14,+0.39,+0.44,+0.46,+0.76,+2.03,+5.38,+13.8,+63,+90.4,+180,,+54.3
131,2356,英業達,53.2,+0.4,+0.76,05/14,+0.39,+2.08,+1.88,+2.2,+3.35,+5.23,+5.9,+5.16,+7.4,-9.26,-16.2,+5.69
132,3530,晶相光,68.2,-0.2,-0.29,05/14,+0.39,+0.24,-0.11,-0.16,-0.36,-0.34,+0.53,+1.54,+0.81,+2.62,,+1.12
133,6224,聚鼎,73.6,-1.4,-1.87,05/14,+0.38,+0.37,+0.24,+0.58,+1.16,+1.99,+1.17,+1.51,-1.6,+1.45,-3.07,+1.22
134,4722,國精化,258,+10,+4.03,05/14,+0.38,+0.31,+1.02,+1.39,+1.46,+1.2,+3.91,+1.52,-1.87,+1.16,-1.41,+3.76
135,009813,貝萊德標普卓越50,11.37,+0.15,+1.34,05/14,+0.38,+0.4,+0.56,+0.57,+1.28,+6.63,+10.4,+12,,,,+12.2
136,00915,凱基優選高股息30,26.77,+0.41,+1.56,05/14,+0.38,+0.29,+0.83,+1.63,+5.42,+8.35,+9.12,+12.3,+22.9,-1.4,,+12.6
137,5392,能率,41.85,+1,+2.45,05/14,+0.37,+0.37,+0.48,+0.56,-0.64,-2.16,+0.09,+1.71,-1.01,-3.77,-3.45,+0.62
138,00981A,主動統一台股增長,29.44,+0.16,+0.55,05/14,+0.37,-1.13,-1.55,-1.77,-3.37,-7.81,-9.16,-9.31,,,,-9.19
139,4721,美琪瑪,92.1,-1.9,-2.02,05/14,+0.37,-0.24,-1.22,-2.17,-3.79,-2.56,+0.18,+0.69,-0.95,+1.11,-1.32,+0.57
140,00897,富邦基因免疫生技,9.8,-0.11,-1.11,05/14,+0.36,+0.39,+0.74,+0.65,+1.64,+4.91,+9.1,+16.6,+24.6,+72.8,,+13.3
141,5011,久陽,15.7,+0.5,+3.29,05/14,+0.36,+0.52,+0.5,+0.89,+0.8,+0.97,+1.32,+1.55,+1.7,+1.57,+0.47,+1.3
142,3026,禾伸堂,357.5,+32.5,+10,05/14,+0.36,+0.44,+0.66,+1.47,-0.68,-5.81,-0.65,-1.23,+1.84,+3.67,+5.84,+0.96
143,3045,台灣大,115,+3,+2.68,05/14,+0.35,+0.44,+0.45,+0.54,+0.65,+0.9,+2.93,-1.72,-1.76,-0.43,-16.5,+2.67
144,00697B,元大美債7-10,35.52,-0.01,-0.03,05/14,+0.35,+0.35,+0.36,+0.36,+0.35,+0.35,+0.35,+0.14,-2.24,-0.6,,+0.17
145,009808,華南永昌優選50,28.7,+0.08,+0.28,05/14,+0.34,-0.3,-0.21,-0.33,-0.11,+1.12,+1.39,+2.13,,,,+2.39
146,00795B,中信美國公債20年,26.83,-0.04,-0.15,05/14,+0.34,+0.47,+0.59,+0.85,+1.24,+2.62,+22.5,+33.5,+50.6,+75,,+27.8
147,6462,神盾,131.5,+1,+0.77,05/14,+0.34,+0.41,+0.72,+1.4,+1.4,-0.33,+2,-0.86,-7.21,-2.97,-29.4,+0.83
148,6269,台郡,59,+3,+5.36,05/14,+0.33,-0.38,-0.79,-2.56,-1.68,-1.47,-1.2,+0.92,+4.44,-11,-12.5,-0.47
149,6588,東典光電,132.5,-5.5,-3.99,05/14,+0.33,+0.23,-0.47,-0.07,+0.13,-0.22,-7.01,-1.09,-1.23,-0.98,,-0.3
150,5410,國眾,37.35,+0.55,+1.49,05/14,+0.33,+0.41,+0.2,+0.46,+0.53,+1.03,+1.48,+0.88,+0.84,+2.07,+3.05,+1.14
151,6416,瑞祺電通,89.5,+6.3,+7.57,05/14,+0.33,+0.29,+0.38,+0.33,+0.69,+1.23,+1.45,+0.99,+0.15,+3.75,,+0.62
152,4147,中裕,53.7,+4.6,+9.37,05/14,+0.32,+0.24,+0.28,+0.29,+0.28,-0.12,-2.07,-2.65,-1.09,-2.76,-1.4,-1.91
153,4526,東台,35.55,-0.25,-0.7,05/14,+0.32,+0.18,-0.29,-0.68,+0.35,-0.46,+0.83,+0.15,-0.89,-5.96,-7.18,+1.09
154,8162,微矽電子-創,56.2,+2.9,+5.44,05/14,+0.32,+0.35,+0.48,+0.4,+0.06,+0.7,+0.63,+0.63,+0.58,,,+0.4
155,3088,艾訊,129,-4.5,-3.37,05/14,+0.32,+0.56,+1.22,+2.03,+3.67,+5.52,+5.31,+4.87,-2.04,+2.45,-4.74,+5.7
156,009817,國泰日本不動產,9.05,-0.05,-0.55,05/14,+0.31,+0.41,+0.46,+0.69,+2.18,+4.7,+11.1,,,,,
157,4960,誠美材,33.65,-0.7,-2.04,05/14,+0.31,+0.55,+0.06,-2.7,-3.41,+1.38,+2.17,+2.23,+2.95,+11.1,-20.2,+1.64
158,6996,力領科技,189.5,+7,+3.84,05/14,+0.31,+0.27,+0.41,+0.56,+0.98,+0.93,+1.3,+1.66,+0.91,,,+1.31
159,8926,台汽電,57.6,+0.9,+1.59,05/14,+0.31,+0.85,+0.89,+1.13,+1.71,+1.99,+2.11,+0.75,+2.03,+1.94,+1.73,+1.55
160,8390,金益鼎,111,-3,-2.63,05/14,+0.31,+0.41,+1.73,+3.53,+4.17,+4.05,+4.59,+12.6,+3.89,+4.37,+4.27,+5.18
161,6415,矽力*-KY,503,+35.5,+7.59,05/14,+0.3,+0.26,+0.19,+0.04,+0.87,+4.13,+4.86,-0.49,-4.88,-8.34,-4.83,+1.6
162,6719,力智,208.5,+6,+2.96,05/14,+0.3,+0.34,+0.38,+0.52,+0.78,+0.62,-0.99,-1.37,+0.88,+3.81,,-1.64
163,6411,晶焱,85.1,+3.1,+3.78,05/14,+0.3,+0.15,+0.36,+0.4,+0.87,+1.54,+1.53,+2.55,+1.22,+2.21,+4.1,+1.99
164,00918,大華優利高填息30,25.87,+0.39,+1.53,05/14,+0.29,+0.43,+0.65,+1.06,+3.02,+5.27,+4.81,+7.48,+8.43,+2.45,,+8.23
165,1563,巧新,45.4,+1.2,+2.71,05/14,+0.29,+0.49,+0.59,+0.83,+1.2,+0.98,+0.88,+0.75,-0.11,,,+0.52
166,5474,聰泰,169,+6.5,+4,05/14,+0.29,+0.27,+0.45,+0.59,+0.17,+0.06,+0.5,-0.26,-2.71,-4.1,-1.62,-0.03
167,00687B,國泰20年美債,27.62,-0.02,-0.07,05/14,+0.29,+0.53,+0.59,+0.74,+1.05,+1.96,+6.88,+21.3,+27.8,+32.6,,+16.1
168,8121,越峰,35.6,+1.8,+5.33,05/14,+0.29,+0.28,+0.26,+0.4,+0.57,+0.1,+0.11,+0.07,-0.07,+0.5,+0.15,+1.4
169,3294,英濟,33.2,+3,+9.93,05/14,+0.29,+0.08,+0.14,-0.05,+0.24,+0.08,+1.83,+1.3,+0.68,-1.11,-1.44,+0.76
170,00996A,主動兆豐台灣豐收,14.15,+0.09,+0.64,05/14,+0.28,+0.52,+0.84,+1.23,+0.08,+1.9,,,,,,
171,6538,倉和,84,+7.6,+9.95,05/14,+0.27,+0.27,+0.33,+0.16,+0.5,+0.62,+0.33,+0.39,+1.36,-0.46,,+0.72
172,3607,谷崧,14.45,+0.15,+1.05,05/14,+0.27,+0.14,-0.18,-0.4,-0.64,-0.1,+0.94,+1.65,+0.38,+1.42,-7.01,+1.3
173,3594,磐儀,55.2,+1.4,+2.6,05/14,+0.27,+0.25,+0.14,+0.25,-0.35,-0.38,+0.07,-1.38,-5.61,+0.24,-0.01,-0.96
174,3546,宇峻,71.6,+3.7,+5.45,05/14,+0.27,+0.24,+0.22,+0.16,-0.25,+0.51,+2.1,+0.39,-6.31,-5.86,+2.32,+0.61
175,5471,松翰,51.3,+1,+1.99,05/14,+0.26,-0.42,-0.48,+0.45,+1.02,+0.22,+0.66,+0.88,+0.18,-0.61,-1.09,+0.56
176,3437,榮創,24.35,-0.5,-2.01,05/14,+0.26,-0.27,+0.15,-0.43,-0.84,-1.24,-1.95,-2.88,-2.97,-3.64,-6.98,-3.09
177,6423,億而得,110.5,-1.5,-1.34,05/14,+0.26,+0.21,-0.17,-0.26,-0.3,+0.61,-0.23,-0.75,-0.73,,,-0.61
178,4966,譜瑞-KY,819,+10,+1.24,05/14,+0.26,+1.23,+4.67,+5.54,+4.61,+3.19,-0.4,-11.1,-17,-36.3,-16,-6.5
179,00894,中信小資高價30,47.81,+0.18,+0.38,05/14,+0.26,-0.07,-0.63,-2.08,-2.15,-2.84,-2.82,-1.59,+1.81,+5.33,,-2.79
180,3548,兆利,94.1,-4.6,-4.66,05/14,+0.26,+0.19,+0.26,+0.19,-0.35,-1.66,-0.09,+0.17,-4.01,-9.06,-5.71,-0.75
181,6204,艾華,83.8,+3.9,+4.88,05/14,+0.26,-0.45,+0.18,+0.07,-0.25,-0.8,-0.21,+1.04,-1.09,-0.66,-0.26,-0.11
182,2030,彰源,17.95,-0.1,-0.55,05/14,+0.26,-0.01,+0.35,+0.87,+1.08,+0.78,+1.13,+0.42,-0.02,+0.82,0,+0.31
183,00995A,主動中信台灣卓越,17.06,+0.03,+0.18,05/14,+0.26,+0.67,-0.04,+1.05,+0.65,-1.73,+0.74,,,,,
184,2365,昆盈,35.3,+0.55,+1.58,05/14,+0.26,+0.06,-0.39,0,+0.35,0,+1.15,-0.55,-0.37,-12.2,-12.7,+1.01
185,2236,百達-KY,138.5,-0.5,-0.36,05/14,+0.26,+0.17,+0.2,+0.73,+0.83,+1.19,+1.4,+2.17,+1.94,+0.1,+0.79,+0.48
186,6243,迅杰,34.9,+1.55,+4.65,05/14,+0.26,+0.17,+0.32,+0.17,+0.7,-0.1,-0.12,-1,-0.25,-3.59,-7.1,+0.8
187,6465,威潤,48.6,+4.4,+9.95,05/14,+0.26,+0.22,+0.2,-0.06,-0.38,-0.8,-0.38,+0.26,+0.28,+0.37,+0.39,-0.15
188,8932,智通*,100.5,+4.5,+4.69,05/14,+0.25,+0.26,+0.21,-0.12,+0.7,+0.11,-0.39,-0.02,-0.04,-0.38,-0.43,-1.21
189,6574,霈方,124,-5.5,-4.25,05/14,+0.25,+0.36,+0.28,+0.32,+0.41,+0.48,+0.47,+0.36,+0.71,+0.7,,+0.37
190,00701,國泰股利精選30,31.84,+0.35,+1.11,05/14,+0.25,+0.32,+0.68,+0.74,+1.67,+3.15,+4.15,+7.8,+8.69,+19.1,,+7.98
191,8042,金山電,109,+3,+2.83,05/14,+0.25,+1.48,+1.52,+4.83,+8.31,+8.59,+8.88,+9.62,+8.73,+8.62,+7.62,+10.8
192,00948B,中信優息投資級債,9.44,+0.01,+0.11,05/14,+0.25,+0.51,+0.61,+0.83,+1.3,+2.2,+14.5,+18.6,+35.8,,,+16.4
193,2401,凌陽,24.85,-0.1,-0.4,05/14,+0.25,+0.06,+0.21,+0.79,+1.89,+3.46,+4.4,+5.46,-0.77,+1.88,+7.5,+5.15
194,2070,精湛,63.3,-3.2,-4.81,05/14,+0.25,+0.13,+0.34,-0.35,-1.45,-1.51,-0.67,-0.1,-3.4,+0.38,,-0.45
195,1904,正隆,19.95,+0.95,+5,05/14,+0.25,+0.48,+0.46,+0.39,+0.29,+0.3,+0.17,+0.52,+0.1,+0.27,+0.33,+0.47
196,7822,倍利科,1140,-65,-5.39,05/14,+0.25,+0.29,+0.25,+0.3,+0.21,+0.25,,,,,,
197,00943,兆豐電子高息等權,19.36,+0.16,+0.83,05/14,+0.24,+0.39,+0.84,+1.21,+4.02,+11.7,+26.8,+27.7,+38.8,,,+28.3
198,00949,復華日本龍頭,20.22,-0.09,-0.44,05/14,+0.24,+1,+1.16,+1.23,+1.36,+1.34,+1.68,+3.13,+17.3,,,+2.32
199,6642,富致,63.5,-0.5,-0.78,05/14,+0.24,+0.27,+0.25,+0.12,+0.11,+0.48,+0.53,+0.74,+0.6,-2.66,,+0.9
200,00673R,期元大S&P原油反1,11.97,-0.06,-0.5,05/14,+0.24,+0.25,+0.23,+0.24,-0.02,-1.09,+0.23,+0.48,-0.01,-1.63,,+0.5
201,6270,倍微,26.35,-0.4,-1.5,05/14,+0.24,+0.31,+0.39,+0.31,+0.31,+0.34,+0.51,-0.21,-0.57,-0.97,+0.25,-0.17
202,6259,百徽,24.35,-1.9,-7.24,05/14,+0.24,+0.44,+0.2,+1.02,+0.95,+0.91,+0.92,+0.92,+0.96,+1.01,-1.57,+0.92
203,5299,杰力,103.5,+4.2,+4.23,05/14,+0.24,+0.08,-0.07,+0.27,+0.73,+0.71,+1.34,+1.28,+1.62,+0.66,,+1.38
204,00981B,第一金優選非投債,9.19,+0.01,+0.11,05/14,+0.24,+0.36,+0.35,+0.34,-1.22,-4.1,+0.24,+4.84,+3.49,,,-0.26
205,6274,台燿,1450,0,0,05/14,+0.24,+0.27,+0.17,+0.06,-0.96,-0.48,+5.92,+5.79,+3.08,+1.97,+7.31,+8.84
206,6640,均華,1460,+35,+2.46,05/14,+0.23,-0.06,0,-0.02,-0.18,-1.71,+1.07,+3.16,+2.75,+6.04,,+2.21
207,6196,帆宣,435.5,+16,+3.81,05/14,+0.23,+0.35,+0.42,+0.49,+0.2,+0.33,+3.55,+6.49,+8.47,+9.85,+17.9,-0.12
