排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
283,00795B,中信美國公債20年,26.98,-0.06,-0.22,05/08,0,0,0,0,0,0,0,0,-0.01,0,,0
284,00799B,國泰A級醫療債,29.73,-0.13,-0.44,05/08,0,0,0,0,0,0,0,0,0,0,,0
285,00830,國泰費城半導體,78.6,-0.95,-1.19,05/08,0,0,0,0,0,0,0,-0.01,0,0,,0
286,00834B,第一金金融債10+,33.91,-0.16,-0.47,05/08,0,0,0,0,0,0,0,0,0,0,,0
287,00836B,永豐10年A公司債,28.75,-0.1,-0.35,05/08,0,0,0,0,0,0,0,0,0,+0.17,,0
288,00840B,凱基IG精選15+,29.86,-0.17,-0.57,05/08,0,0,0,0,0,0,0,0,0,0,,0
289,00841B,凱基AAA-AA公司債,28.99,-0.16,-0.55,05/08,0,0,0,0,0,0,0,0,0,0,,0
290,00842B,台新美元銀行債,30.35,-0.05,-0.16,05/08,0,0,0,0,0,0,0,0,0,0,,0
291,00844B,新光15年IG金融債,31.66,-0.15,-0.47,05/08,0,0,0,0,0,0,0,0,0,0,,0
292,00845B,富邦新興投等債,33.4,-0.09,-0.27,05/08,0,0,0,0,0,0,0,0,0,0,,0
293,00846B,富邦歐洲銀行債,36,-0.07,-0.19,05/08,0,0,0,0,0,0,0,0,0,0,,0
294,00847B,中信美國市政債,25.65,-0.14,-0.54,05/08,0,0,0,0,0,0,0,0,0,0,,0
295,00848B,中信新興亞洲債,34.27,-0.01,-0.03,05/08,0,0,0,0,0,0,0,0,0,0,,0
296,00849B,中信EM主權債0-5,36.97,+0.1,+0.27,05/08,0,0,0,0,0,0,0,0,0,0,,0
297,00850,元大臺灣ESG永續,82.2,-0.3,-0.36,05/08,0,0,0,0,-0.01,-0.16,-0.09,-0.22,-0.67,+0.31,,-0.24
298,00851,台新全球AI,63.3,0,0,05/08,0,0,0,0,0,0,0,0,0,0,,0
299,00852L,國泰美國道瓊正2,31.41,-0.41,-1.29,05/08,0,0,0,0,0,0,0,0,0,0,,0
300,00853B,統一美債10年Aa-A,27.6,-0.11,-0.4,05/08,0,0,0,0,0,0,0,0,0,0,,0
