排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
11,8046,南電,934,+62,+7.11,05/22,+0.27,+0.44,+0.44,+0.44,+0.02,+1,+3.39,+1.62,+2.31,+2.36,+2.33,+5.2
12,6937,天虹,323.5,+29,+9.85,05/22,+0.25,+0.25,+0.25,+0.25,+0.25,+0.07,+0.16,+0.15,+0.17,,,+0.2
13,00947,台新臺灣IC設計,36.39,+1.44,+4.12,05/22,+0.25,+3.84,+5.64,+5.64,+5.64,+5.64,+5.64,+5.64,+5.64,,,+5.64
14,2467,志聖,603,+18,+3.08,05/22,+0.25,+0.28,-0.07,-0.06,-0.02,-0.73,+1.02,+1.69,+1.74,+2,+2,+1.33
15,3004,豐達科,130.5,+4.5,+3.57,05/22,+0.25,+0.25,+0.46,+0.49,+0.56,+0.56,+0.6,-1.63,+1.19,+1.08,-0.59,+0.7
16,4919,新唐,199.5,+18,+9.92,05/22,+0.24,+0.98,+1.01,+1.31,+1.31,+1.32,+1.35,+1.36,+1.26,-3.29,-0.94,+1.36
17,2603,長榮,219,+7,+3.3,05/22,+0.23,+0.28,+0.17,-0.04,-0.14,-0.37,-0.63,-0.75,-5.34,+9.14,+12.5,-1.78
18,6415,矽力*-KY,562,+5,+0.9,05/22,+0.23,+0.24,+0.42,+0.66,+0.98,+1.4,+1.66,+2.97,+1.57,+0.73,-0.39,+2.89
19,2618,長榮航,35.5,+0.2,+0.57,05/22,+0.2,+0.42,+0.43,+0.42,+0.26,+0.5,+0.22,-1.99,-11.3,+13.8,+14.1,-1.58
20,3706,神達,87.8,+4.3,+5.15,05/22,+0.19,+0.41,+0.65,+0.83,+0.83,+0.85,+0.85,+0.29,+0.5,+0.88,-0.49,+0.71
21,5269,祥碩,1480,+70,+4.96,05/22,+0.19,+0.4,+0.58,+0.46,+0.83,+0.86,+0.56,+1.21,-8.21,-5.08,+0.65,+1.04
22,6196,帆宣,442,+12.5,+2.91,05/22,+0.18,+0.29,+0.34,+0.41,+0.61,+0.56,+0.37,-3.83,-4.78,+0.75,+0.71,+0.49
23,2492,華新科,292.5,+26.5,+9.96,05/22,+0.18,+0.2,+0.21,+0.23,+1.09,+1.05,+1.12,+0.73,+1.25,+1.39,-7.28,+1.27
24,2912,統一超,220,-1,-0.45,05/22,+0.18,+0.27,+0.29,+0.31,+0.3,+0.16,-1.63,-2.16,-1.31,+2.05,+1.96,-2.28
25,7734,印能科技,3385,-70,-2.03,05/22,+0.18,+0.18,+0.17,+0.2,+0.72,+3.77,+5.1,+4.87,+4.88,,,+4.94
26,1582,信錦,115,-2.5,-2.13,05/22,+0.17,+0.17,+0.17,+0.43,+1.75,+1.26,+1.9,+1.49,+0.26,+2.03,+2.01,+1.88
27,3293,鈊象,748,+8,+1.08,05/22,+0.16,+0.3,+0.37,+0.43,+0.4,+0.31,-0.29,+0.55,+2.47,+2.05,-1.81,-0.86
28,6531,愛普*,963,+87,+9.93,05/22,+0.16,+0.48,+0.54,+1,+3.81,+3.99,+4.71,+3.67,+4.77,+2.07,,+3.28
29,3105,穩懋,531,+48,+9.94,05/22,+0.15,+0.34,+0.67,+0.66,+0.47,-1.3,+5.16,+6.94,+6.24,+5.89,-5.22,+6.45
30,4549,桓達,104.5,+2.5,+2.45,05/22,+0.15,+0.29,+0.44,+0.59,+0.59,+0.59,+0.59,+0.34,-0.15,+0.23,+0.41,+0.59
31,4933,友輝,73.9,+0.4,+0.54,05/22,+0.14,+0.27,+0.41,+0.55,+0.55,+0.55,+0.55,+0.17,+0.01,+0.55,+0.55,+0.55
32,3045,台灣大,112,-1.5,-1.32,05/22,+0.13,+0.29,+0.36,+0.41,+0.38,+0.23,+0.01,+3.66,-0.78,+7.53,+10,-0.35
33,6805,富世達,1795,-15,-0.83,05/22,+0.12,+0.27,+0.31,+0.45,-2.72,-6.84,-6.9,-7.01,-1.95,,,-10.9
34,2887,台新新光金,23.8,-0.05,-0.21,05/22,+0.12,+0.24,+0.23,+0.1,-0.91,-2.28,-0.87,+3.47,+6.91,+8.73,+8.87,-0.8
35,00923,群益台ESG低碳50,38.87,+0.79,+2.07,05/22,+0.12,+0.12,+0.12,+0.12,+0.12,+0.12,+0.12,-0.12,-0.24,+0.94,,+0.24
36,6788,華景電,423.5,+16,+3.93,05/22,+0.12,+0.12,+0.12,+0.12,+0.12,+0.48,+0.12,+0.78,+0.78,-0.06,,+0.18
37,6442,光聖,1875,+90,+5.04,05/22,+0.12,+0.28,+0.42,+0.49,-1.79,-5.12,-3.96,-3.89,+1.03,+5.25,+5.25,-4.11
38,2357,華碩,682,+26,+3.96,05/22,+0.11,-0.04,-0.01,+0.02,-0.03,-0.03,+0.71,+4.73,+4.81,+8.79,+13.5,-0.41
39,3189,景碩,609,+55,+9.93,05/22,+0.11,+0.45,+0.47,+0.67,-0.49,-0.15,-0.78,+2.94,+4.38,+0.96,+4.29,+4.49
40,5871,中租-KY,111,-1,-0.89,05/22,+0.11,+0.22,+0.29,+0.28,+0.23,-0.22,-1.04,-7.49,-2.79,+1.68,+2.25,-2.7
41,3577,泓格,145.5,+13,+9.81,05/22,+0.1,+0.25,+0.4,+0.55,+0.55,+0.55,+0.55,+0.55,+0.55,+0.55,+0.55,+0.55
42,6138,茂達,318.5,+16.5,+5.46,05/22,+0.1,+0.1,+0.1,+0.1,-0.02,-0.06,-0.56,-0.56,-1.85,-9.14,+0.66,-0.35
43,2327,國巨*,629,+57,+9.97,05/22,+0.1,+0.12,+0.6,+1.19,+2.18,+2.52,+2.54,+4.15,+4.47,+4.17,+4.64,+3.96
44,5425,台半,87.1,-3.3,-3.65,05/22,+0.1,+0.1,+0.32,+0.4,+0.4,+0.4,-1.6,+0.36,+0.3,-7.66,-3.96,+0.38
45,5904,寶雅,568,+8,+1.43,05/22,+0.1,+0.1,+0.17,+0.16,+0.17,-0.11,+0.29,+0.58,-10.1,-0.55,-0.27,+0.53
46,8021,尖點,422,+38,+9.9,05/22,+0.1,+0.06,-0.58,-0.83,-1.52,-2.75,-2.28,-3.05,-3.64,-3.64,-3.64,-0.4
47,1216,統一,71.5,-1.6,-2.19,05/22,+0.1,+0.17,+0.18,+0.19,+0.15,-0.14,-0.92,+1.4,+1.89,+8.63,+8.92,-1.55
48,2454,聯發科,3860,+310,+8.73,05/22,+0.1,+0.07,+0.07,+0.03,-0.01,+0.38,+0.53,+1.42,-1.99,+1.75,+4.02,+0.81
49,1773,勝一,184.5,+7.5,+4.24,05/22,+0.09,+0.19,+0.19,+0.19,+0.19,+0.19,-0.34,-0.73,-1.12,+0.12,+0.04,-0.5
50,3167,大量,831,+75,+9.92,05/22,+0.09,-0.12,0,-0.15,-0.88,-3.19,+1.12,+0.61,+8.44,+8.44,+8.4,-1.32
51,3533,嘉澤,2555,+30,+1.19,05/22,+0.09,+0.33,+0.78,+1.26,+0.32,+0.35,+4,+4.6,+0.58,-7.51,+4.27,+5.54
52,2455,全新,425,+38.5,+9.96,05/22,+0.08,+0.43,+1.61,+1.61,+1.61,+3.72,+4.64,+5.83,+5.1,-2.9,-2.83,+5.98
53,5289,宜鼎,1725,+15,+0.88,05/22,+0.08,-0.09,-0.29,-0.28,-0.37,+2.3,+2.1,+1.67,-0.2,+0.09,+2.96,+4.36
54,6203,海韻電,72.3,+1.6,+2.26,05/22,+0.08,+0.15,+0.22,+0.28,+0.28,+0.28,+0.28,+0.24,+0.21,+0.63,+0.71,+0.25
55,6202,盛群,60.8,+1.9,+3.23,05/22,+0.08,+0.16,+0.25,+0.33,+0.34,+0.35,+0.33,+0.37,+0.33,+0.03,+0.18,+0.37
56,2495,普安,44.2,+3.55,+8.73,05/22,+0.08,+0.15,+0.22,+0.3,+0.3,+0.21,-0.04,-0.07,-0.18,+0.32,+0.29,+0.29
57,00850,元大臺灣ESG永續,82.85,+1.6,+1.97,05/22,+0.08,+0.17,+0.24,+0.31,+0.3,+0.29,+0.21,+0.06,-0.38,+0.62,,+0.05
58,3088,艾訊,142,+4.5,+3.27,05/22,+0.08,+0.15,+0.22,+0.29,+0.29,+0.29,+0.29,+0.06,-0.25,-1.29,-3.37,+0.29
59,2464,盟立,144,+8,+5.88,05/22,+0.08,+0.08,+0.08,+0.08,+0.08,+0.08,+0.02,+0.02,+0.03,+0.08,-0.53,+0.02
60,2323,中環,10.2,+0.34,+3.45,05/22,+0.07,+0.15,+0.23,+0.3,+0.3,+0.3,+0.3,+0.01,-0.08,+0.3,+0.29,+0.3
61,2360,致茂,2270,0,0,05/22,+0.07,+0.06,+0.06,-0.09,0,-0.27,+1.29,+1.79,+5.58,+5.69,+5.77,+0.93
62,4755,三福化,146.5,+6,+4.27,05/22,+0.06,+0.12,+0.18,+0.23,+0.23,+0.23,+0.23,-0.01,-0.33,+0.22,+0.19,+0.23
63,2383,台光電,5005,+315,+6.72,05/22,+0.06,+0.03,-0.01,-0.07,+0.11,+0.44,+1.48,+1.59,-3.66,-0.45,+3.49,+0.84
64,8069,元太,224,-6.5,-2.82,05/22,+0.06,+0.13,+0.22,+0.29,+1.08,+1.05,+1.15,+1.15,+0.88,+1.22,+1.15,+1.48
65,2615,萬海,84.3,+3.1,+3.82,05/22,+0.06,+0.11,+0.17,+0.25,+0.25,+0.21,-1.19,-2.77,-1.72,-0.64,-0.12,-1.44
66,2880,華南金,31.95,-0.1,-0.31,05/22,+0.06,+0.1,+0.1,-0.03,-0.07,-0.3,-0.4,+0.93,+0.22,+4.41,+4.72,-0.36
67,2886,兆豐金,39.9,-0.3,-0.75,05/22,+0.06,+0.11,+0.11,+0.11,+0.11,-0.02,-0.2,-0.41,-1.86,+1.81,+2.3,-0.32
68,3443,創意,5140,+75,+1.48,05/22,+0.06,+0.16,+0.24,+0.21,-0.21,+0.75,+2.19,+3.06,+3.59,-1.24,+8.28,+3.05
69,3558,神準,127,+7,+5.83,05/22,+0.05,+0.11,+0.17,+0.22,+0.22,+0.22,+0.21,+0.59,-4.86,-1.5,-3.73,+0.19
70,1513,中興電,156.5,+2,+1.29,05/22,+0.05,+0.13,+0.25,+0.37,+0.35,+0.3,+0.11,-0.09,+1.39,-6.93,+2.95,-0.72
71,5284,jpp-KY,410,+19,+4.86,05/22,+0.05,+0.05,+0.52,+0.52,+0.52,+0.52,+0.52,+0.37,+0.45,-6.17,-0.1,+0.52
72,4938,和碩,80.7,+1.6,+2.02,05/22,+0.05,+0.08,+0.11,+0.14,+0.16,+0.14,-0.1,-3.88,-6.51,+0.41,-0.03,-1.93
73,3037,欣興,970,+65,+7.18,05/22,+0.05,+0.07,+0.11,+0.09,+0.54,+0.35,+3.04,+6.61,+8.1,+4.29,+9.76,+6.15
74,1717,長興,83,+3.3,+4.14,05/22,+0.05,+0.11,+0.04,+0.01,-0.04,-0.33,-0.51,+0.18,+0.17,+0.25,+0.37,+0.02
75,3529,力旺,3625,+70,+1.97,05/22,+0.04,+0.21,+0.28,-0.03,-0.2,-0.69,+1.28,+1.18,+0.11,-1.45,+6.31,+2.14
76,3455,由田,293,-17,-5.48,05/22,+0.04,+0.04,+0.04,+0.04,+0.04,+0.34,+0.33,+1.09,-0.85,+1.09,+1.09,+0.88
77,8996,高力,1170,+105,+9.86,05/22,+0.04,+0.34,+0.32,+0.38,+1.64,+1.68,+2.19,+2.37,+2.59,+2.52,+2.93,+2.93
78,2356,英業達,59.5,+5.4,+9.98,05/22,+0.04,+0.21,+0.36,+0.48,+0.47,+0.55,+0.16,-0.16,-3.93,-6.1,-0.92,+0.04
79,2352,佳世達,28.75,+1.55,+5.7,05/22,+0.04,+0.07,+0.13,+0.17,+0.17,+0.17,+0.07,-0.07,-0.19,-0.29,-1.09,+0.07
80,5876,上海商銀,40.05,-0.1,-0.25,05/22,+0.04,+0.1,+0.1,+0.08,+0.06,+0.11,+0.06,-2.44,-5.79,+4.13,,-0.39
81,6176,瑞儀,107.5,+2.5,+2.38,05/22,+0.04,+0.05,+0.01,-0.06,-0.19,-1.33,-3.38,-11.9,-13.8,+9.24,+6.98,-7.36
82,3017,奇鋐,2545,+50,+2,05/22,+0.03,+0.11,+0.15,+0.25,+1.08,+0.16,+1.7,-0.31,+1.33,-10.2,+4.66,-0.65
83,3015,全漢,51.5,+0.5,+0.98,05/22,+0.03,+0.09,+0.18,+0.29,+0.28,-0.23,-0.36,-0.28,-0.01,+0.86,+0.85,-0.5
84,2328,廣宇,54.8,+2.7,+5.18,05/22,+0.03,+0.06,+0.1,+0.13,+0.13,+0.13,+0.11,-0.05,-0.64,+0.09,+0.12,+0.08
85,2472,立隆電,260,-6,-2.26,05/22,+0.03,-0.02,-0.07,-0.05,+1.18,+1.36,+1.48,+0.99,+1.04,+2.5,+2.72,-0.2
86,6913,鴻呈,140,+3,+2.19,05/22,+0.03,+0.09,+0.09,+0.11,+0.11,+0.11,+0.11,+0.11,+0.11,,,+0.06
87,3078,僑威,56.7,+1.5,+2.72,05/22,+0.03,+0.06,+0.09,+0.11,+0.1,+0.07,-0.02,-3.48,-6.23,+0.7,+0.23,-1.14
88,4904,遠傳,95.5,-0.2,-0.21,05/22,+0.03,+0.06,+0.06,+0.05,+0.06,-0.2,-0.44,-1.14,-5.38,+4.1,+7.15,-0.74
89,2883,凱基金,21.7,+0.3,+1.4,05/22,+0.03,+0.06,+0.09,-0.02,-0.14,-0.43,-0.25,-0.14,+3.37,+1.07,+4.46,-0.35
90,3711,日月光投控,561,+51,+10,05/22,+0.03,+0.03,+0.04,+0.05,+0.24,+0.55,+0.72,-0.47,-3.41,+1.18,,+0.72
91,6412,群電,100.5,+3.4,+3.5,05/22,+0.03,+0.06,+0.08,+0.11,+0.08,-0.45,-0.44,-3.93,+3.46,+3.7,+4.97,-2.71
92,3026,禾伸堂,476.5,+43,+9.92,05/22,+0.02,+0.08,+0.4,+0.4,+1.36,+6.54,+6.53,+6.44,+6.81,+7.01,+6.18,+6.41
93,6223,旺矽,6035,+385,+6.81,05/22,+0.02,-0.06,-0.09,+0.06,+0.24,+0.62,+1.48,+0.44,+9.72,+15.8,+13.7,-0.07
94,2420,新巨,62.7,+0.2,+0.32,05/22,+0.02,+0.04,+0.06,+0.07,+0.07,+0.07,+0.06,+0.32,-0.14,+0.4,-1.67,+0.01
95,3042,晶技,176,+16,+10,05/22,+0.02,+0.03,+0.05,+0.06,+0.01,-0.6,-1.6,-4.08,-10.7,-0.66,-1.3,-3
96,3413,京鼎,325,-1.5,-0.46,05/22,+0.02,+0.02,+0.03,+0.03,+0.01,-0.3,-0.7,-1.13,-2.8,+0.76,+1.52,-0.67
97,6147,頎邦,215.5,-7,-3.15,05/22,+0.02,+0.57,+1.66,+3.37,+3.51,+4.92,+7.51,+4.25,+0.51,+9.15,+9.06,+6.44
98,2458,義隆,162,+3.5,+2.21,05/22,+0.02,+0.09,+0.14,+0.15,-0.15,-1.46,-1.7,-2.58,+4.82,+12.7,+9.48,-4.98
99,6640,均華,1360,-15,-1.09,05/22,+0.02,+0.02,+0.03,+0.04,+0.19,+0.89,+2.29,+2.9,+3.02,+3.02,,+2.43
100,2892,第一金,27.55,-0.15,-0.54,05/22,+0.02,+0.04,+0.06,+0.1,+0.09,+0.06,0,-3.58,-3.17,-1.19,+0.44,-0.06
101,2401,凌陽,30.75,+1.2,+4.06,05/22,+0.02,+0.02,+0.03,+0.04,+0.04,+0.05,+0.05,+0.07,-0.01,+0.1,-0.09,+0.07
102,8210,勤誠,1345,+10,+0.75,05/22,+0.02,+0.19,+0.1,+0.2,+2.13,+5.01,+0.92,+3.42,+3.94,+4.7,+3.86,+3.07
103,6191,精成科,96.8,+1.3,+1.36,05/22,+0.02,+0.03,+0.05,+0.07,+0.07,+0.09,-1.81,-3.48,-3.87,+0.93,+1,-2.5
104,6120,達運,14.7,+1.3,+9.7,05/22,+0.01,+0.03,+0.04,+0.05,+0.05,+0.05,+0.03,+0.53,+0.53,+0.54,+0.53,+0.01
105,6770,力積電,63.8,+4.7,+7.95,05/22,+0.01,+0.01,+0.03,+0.03,+0.09,+0.08,-0.08,+0.26,+0.28,-0.76,,-0.08
106,6414,樺漢,350.5,+3,+0.86,05/22,+0.01,+0.05,+0.07,+0.1,-0.07,-0.6,-1.51,+0.71,-2.64,+4.31,+0.02,-2.48
107,2388,威盛,88,+2,+2.33,05/22,+0.01,+0.04,+0.07,+0.11,+0.1,+0.24,+0.27,+0.28,+0.07,+0.07,+0.07,+0.28
108,2801,彰銀,20.3,0,0,05/22,+0.01,+0.03,+0.05,+0.09,+0.09,+0.03,-0.06,-0.77,-0.89,-0.19,+0.02,-0.95
109,8261,富鼎,160,+10,+6.67,05/22,+0.01,+0.04,+0.04,+0.05,+0.06,+0.15,+0.12,+0.15,+0.13,+0.14,+0.14,-0.03
110,1215,卜蜂,143,-1,-0.69,05/22,+0.01,-0.04,-0.1,-0.18,-0.03,-0.3,+0.04,+5.6,+4.22,+8.86,+7.03,+0.71
111,6271,同欣電,226.5,+20.5,+9.95,05/22,+0.01,+0.53,+0.53,+0.53,+0.53,-1.31,+0.17,+0.92,+1.16,-3.06,-3.95,+1
112,2313,華通,278,+20,+7.75,05/22,+0.01,-0.02,-0.01,+0.46,+0.63,+0.22,+0.11,+2.84,+1.95,+1.61,+3.32,+2.44
113,6719,力智,232,-1.5,-0.64,05/22,+0.01,0,0,-0.01,0,0,+0.01,-0.16,-0.02,-2.78,,-0.16
114,6679,鈺太,335.5,+0.5,+0.15,05/22,+0.01,+0.04,+0.04,+0.07,+0.13,+0.17,+0.64,+0.58,+1.01,-11.8,,+0.66
115,6526,達發,725,+21,+2.98,05/22,+0.01,+0.09,+0.02,-0.25,-0.25,+0.24,+0.51,+0.52,-0.08,,,+0.48
116,1102,亞泥,34.4,-0.55,-1.57,05/22,+0.01,+0.03,+0.05,+0.06,0,-0.35,-1.26,+1.41,-0.89,+0.8,+0.05,-1.16
117,3228,金麗科,211.5,+1.5,+0.71,05/22,+0.01,+0.02,+0.02,+0.03,+0.04,+0.04,+0.04,+0.06,+0.06,+0.06,+0.08,+0.06
118,3661,世芯-KY,4895,-10,-0.2,05/22,+0.01,+0.05,+0.14,+0.16,+0.06,+0.22,+0.44,+0.01,+0.12,-8.26,+7.35,+1.17
119,3491,昇達科,1930,+80,+4.32,05/22,+0.01,-0.06,+0.02,+0.1,+0.57,+0.47,+0.48,+0.59,-3.16,+5.21,+2.8,+0.05
120,2329,華泰,54.6,+1.7,+3.21,05/22,+0.01,+0.01,+0.02,+0.02,+0.02,-0.05,-0.26,-0.05,-0.05,+0.06,-0.04,-0.02
121,6104,創惟,103,+1.5,+1.48,05/22,+0.01,+0.01,+0.01,+0.01,+0.01,+0.02,-0.08,-0.01,-1.75,-0.26,-1.19,-0.01
122,6462,神盾,144.5,+4,+2.85,05/22,+0.01,+0.03,+0.05,+0.07,+0.08,+0.08,-0.02,+0.05,+0.09,+0.05,-0.15,+0.06
123,4968,立積,119.5,+3.5,+3.02,05/22,+0.01,-0.01,-0.02,-0.04,-0.02,-0.01,-0.12,-0.02,-0.09,-3.16,-7.85,-0.03
124,3363,上詮,852,+34,+4.16,05/22,+0.01,+0.01,+0.03,+0.08,+0.07,+0.04,+0.26,+0.37,+0.46,+1.27,+1.93,+0.41
125,2436,偉詮電,77.6,+2.8,+3.74,05/22,0,+0.01,+0.02,+0.03,+0.04,+0.05,+0.13,+0.22,-0.06,-0.09,-0.08,+0.22
126,3583,辛耘,875,+14,+1.63,05/22,0,+0.08,+0.05,+0.23,+1.16,+2.72,+4.62,+4.62,+4.61,+4.72,-0.98,+4.62
127,6274,台燿,1455,+130,+9.81,05/22,0,-0.01,0,-0.05,-0.46,+0.77,-6.74,-4.36,+6.62,+10.6,+4.6,-8.72
128,7750,新代,2390,-15,-0.62,05/22,0,0,0,-0.14,-0.12,+0.03,+0.14,+0.1,,,,+0.11
129,6962,奕力-KY,39.85,+0.3,+0.76,05/22,0,+0.01,+0.01,+0.01,+0.01,+0.01,-0.01,-0.01,-0.01,,,-0.02
130,3008,大立光,3540,+80,+2.31,05/22,0,+0.02,+0.11,+0.3,+0.66,+0.37,-0.52,+1.64,+1.3,+1.08,+1.18,+0.23
131,6664,群翊,432.5,+26.5,+6.53,05/22,0,+0.02,+0.05,+0.08,+0.08,+0.06,+0.11,+0.07,+0.16,+0.16,,-0.1
132,3545,敦泰,61.6,+0.4,+0.65,05/22,0,-0.01,-0.01,-0.01,0,0,0,0,-0.12,-0.01,-0.2,+0.01
133,2337,旺宏,149.5,+8.5,+6.03,05/22,0,-0.12,-0.52,-0.67,-0.33,-0.97,-2.64,+0.03,+1.96,-2.45,+5.68,-0.44
134,3376,新日興,210,+0.5,+0.24,05/22,0,+0.01,0,-0.89,-0.9,-0.68,-0.03,+0.92,-4.86,+0.5,-3.87,+1.46
135,2363,矽統,66.7,+3.9,+6.21,05/22,0,0,0,-0.01,+0.01,+0.02,-0.02,+0.05,-0.02,+0.1,+0.17,+0.05
136,3653,健策,3660,+330,+9.91,05/22,0,0,-0.11,-0.08,-0.18,-1.81,-0.2,+0.06,-3.67,-11.9,+6.33,-1.48
137,0050,元大台灣50,97.3,+1.45,+1.51,05/22,0,+0.02,+0.03,+0.04,+0.05,+0.12,+0.48,+0.85,+0.76,+1.17,+1.55,+0.7
138,1802,台玻,70.5,+5.4,+8.29,05/22,0,0,0,0,0,0,-0.13,-0.1,0,-4.33,-0.05,-0.5
139,1409,新纖,17.2,+0.25,+1.47,05/22,0,+0.01,+0.02,+0.03,+0.03,+0.03,+0.01,-0.01,+0.02,-0.77,+0.05,+0.04
140,6214,精誠,130,+2.5,+1.96,05/22,0,0,0,0,-0.01,-0.01,-0.04,-0.17,-0.43,+0.02,+0.01,-0.05
141,3059,華晶科,43.55,+0.35,+0.81,05/22,0,0,0,0,-0.01,-0.01,-0.01,-0.01,+0.02,-0.08,+0.07,-0.01
142,1722,台肥,46.05,-0.2,-0.43,05/22,0,+0.01,+0.02,+0.03,+0.03,+0.03,-0.03,-0.7,-0.05,-0.05,+0.12,-0.05
143,1504,東元,72.1,+1,+1.41,05/22,0,0,+0.01,+0.01,+0.01,+0.02,-0.42,-5.54,-9.61,-2.51,-1.12,-0.69
144,00400A,主動國泰動能高息,13.9,+0.44,+3.27,05/22,0,0,0,0,0,0,,,,,,
145,00401A,主動摩根台灣鑫收,13.08,+0.36,+2.83,05/22,0,0,0,0,0,0,,,,,,
146,00403A,主動統一升級50,10.2,+0.19,+1.9,05/22,0,0,0,0,,,,,,,,
147,0051,元大中型100,136.4,+3.85,+2.9,05/22,0,0,0,0,0,0,0,0,0,0,0,0
148,0052,富邦科技,57.65,+1.25,+2.22,05/22,0,-0.01,-0.02,-0.02,-0.05,-0.05,-0.72,+0.22,+0.2,+0.18,+0.46,+0.03
149,0053,元大電子,225.85,+3.6,+1.62,05/22,0,0,0,0,0,0,0,0,0,0,0,0
150,0055,元大MSCI金融,33.9,-0.09,-0.26,05/22,0,0,0,0,0,0,0,0,0,0,0,0
151,0056,元大高股息,46.35,+0.91,+2,05/22,0,0,0,0,+0.02,-0.21,+0.06,+0.07,+0.11,+0.09,+0.79,+0.06
152,0057,富邦摩台,289.4,+4.3,+1.51,05/22,0,0,0,0,0,0,0,0,0,0,0,0
153,0061,元大寶滬深,24.69,-0.3,-1.2,05/22,0,0,0,0,0,0,0,-1.16,-1.16,-1.16,-12.8,-1.16
154,006201,元大富櫃50,47.5,+1.68,+3.67,05/22,0,+0.1,+0.33,+0.27,+0.23,+0.55,-0.28,-2.98,-7.11,-11.6,-81.7,-2.13
155,006203,元大MSCI台灣,177.25,+1.9,+1.08,05/22,0,0,0,0,0,0,0,0,0,0,0,0
156,006204,永豐臺灣加權,211.65,+4.15,+2,05/22,0,0,0,0,0,0,0,0,0,0,0,0
157,006206,元大上證50,36.57,-0.51,-1.38,05/22,0,0,0,0,0,0,0,0,0,0,-1.88,0
158,006207,復華滬深,32.99,-0.38,-1.14,05/22,0,0,0,0,0,0,0,0,0,0,+0.72,0
159,006208,富邦台50,225.05,+3.5,+1.58,05/22,0,0,0,0,0,0,-0.02,-0.03,+0.18,+0.46,+0.5,-0.03
160,00625K,富邦上証+R,8.88,-0.14,-1.55,05/22,0,0,0,0,0,0,0,0,0,0,,0
161,00631L,元大台灣50正2,32.56,+0.98,+3.1,05/22,0,0,0,0,0,-0.02,-0.2,-0.19,-0.19,-0.19,-0.19,-0.19
162,00632R,元大台灣50反1,11.08,-0.21,-1.86,05/22,0,0,0,0,0,0,-0.07,-0.04,-0.01,0,-0.21,-0.07
163,00633L,富邦上証正2,50.7,-1.25,-2.41,05/22,0,0,0,0,0,0,0,0,-0.09,0,0,0
164,00634R,富邦上証反1,3.11,+0.03,+0.97,05/22,0,0,0,0,0,0,0,0,0,0,-2.37,0
165,00635U,期元大S&P黃金,47.35,-0.02,-0.04,05/22,0,0,0,0,0,0,0,0,-0.87,0,0,0
166,00636,國泰中國A50,28.08,-0.4,-1.4,05/22,0,0,0,0,0,0,0,0,-0.14,+0.86,+0.62,0
167,00636K,國泰中國A50+U,8.96,-0.12,-1.32,05/22,0,0,0,0,0,0,0,0,0,0,,0
168,00637L,元大滬深300正2,20.91,-0.57,-2.65,05/22,0,0,0,0,0,0,0,0,-0.05,-0.55,-0.06,0
169,00638R,元大滬深300反1,6.65,+0.12,+1.84,05/22,0,0,0,0,0,0,0,0,0,0,0,0
