排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
25,6488,環球晶,666,+60,+9.9,05/05,+0.13,+0.31,+0.48,+0.22,+0.85,+1.98,+1.51,+4.53,+2.73,+5.28,+5.4,+4.61
26,6279,胡連,109,+3,+2.83,05/05,+0.12,+0.24,+0.35,+0.35,+0.3,-0.01,-0.07,-0.24,-5.41,-0.51,-4.05,-0.51
27,3029,零壹,102,+0.5,+0.49,05/05,+0.11,+0.23,+0.48,+0.47,+0.47,+0.46,+0.39,+0.45,-0.13,+0.18,+0.54,+0.32
28,2449,京元電子,354,+21.5,+6.47,05/05,+0.11,+0.11,+0.1,-0.28,-1.03,-2.11,+0.13,+1.92,+2.77,+4.86,-2.65,-0.4
29,3033,威健,38.55,+0.65,+1.72,05/05,+0.11,+0.22,+0.33,+0.33,+0.32,+0.3,+0.27,-0.55,-1.67,+0.55,+0.6,+0.14
30,2031,新光鋼,40.75,+0.05,+0.12,05/05,+0.11,+0.22,+0.33,+0.42,+0.42,+0.41,+0.41,+0.46,+0.09,-5.21,+0.5,+0.46
31,3218,大學光,136.5,-1.5,-1.09,05/05,+0.11,+0.21,+0.32,+0.51,+0.51,+0.51,+0.51,+0.51,+0.55,-2.7,+0.47,+0.51
32,3105,穩懋,555,+31,+5.92,05/05,+0.11,0,-0.03,-0.29,-1.27,+0.01,+5.06,+6.74,+5.97,+5.57,-5.09,+6.18
33,3163,波若威,1220,-35,-2.79,05/05,+0.1,+0.22,+0.21,-0.45,+0.11,+3.94,+6.37,+12.8,+5.16,+13.1,+11.9,+9.76
34,2059,川湖,4140,+85,+2.1,05/05,+0.1,+0.11,+0.17,+0.36,+0.87,+1.09,+1.76,-3.32,-2.3,+3.85,+5.43,-1.46
35,6189,豐藝,49.35,+0.1,+0.2,05/05,+0.1,+0.2,+0.3,+0.45,+0.44,+0.42,+0.4,+0.62,-2.14,+0.62,+0.61,+0.43
36,9941,裕融,75.7,-0.4,-0.53,05/05,+0.1,+0.23,+0.29,+0.32,+0.29,+0.27,-2.48,-2.99,-5.09,-1.53,-1.82,-3.08
37,2313,華通,274.5,+6,+2.23,05/05,+0.1,+0.19,+0.45,+0.39,-0.53,-1.88,+0.28,+2.01,+1.55,+1.26,+2.18,+1.98
38,2480,敦陽科,150,+3.5,+2.39,05/05,+0.1,+0.19,+0.28,+0.38,+0.38,+0.36,+0.34,+0.14,+0.52,+0.56,+0.49,+0.29
39,1612,宏泰,36.6,+0.15,+0.41,05/05,+0.09,+0.17,+0.25,+0.38,+0.38,+0.38,+0.38,+0.38,+0.38,+0.4,+0.36,+0.38
40,1608,華榮,33.05,-0.55,-1.64,05/05,+0.09,+0.18,+0.27,+0.27,+0.26,+0.22,+0.22,+0.33,+0.43,+0.44,+0.44,+0.13
41,1307,三芳,31.35,-0.2,-0.63,05/05,+0.09,+0.18,+0.25,+0.33,+0.33,+0.29,+0.29,+0.02,+0.19,+0.49,+0.37,+0.25
42,2393,億光,72.3,+0.6,+0.84,05/05,+0.08,+0.19,+0.18,+0.08,+0.06,-0.06,-1.2,-13.8,-17.8,+5.15,+4.88,-1.56
43,2548,華固,121,-2,-1.63,05/05,+0.08,+0.22,+0.24,+0.29,+0.31,+0.33,+0.62,+0.74,-1.09,-0.28,-0.68,+0.62
44,5371,中光電,74.3,+4.1,+5.84,05/05,+0.08,+0.08,+0.08,+0.08,+0.08,+0.24,+0.44,+1.64,+2.4,+2.15,+2.98,+1.41
45,2727,王品,228,-1,-0.44,05/05,+0.08,+0.18,+0.23,+0.33,+0.36,+0.23,+0.43,+0.1,-2.08,-3.37,+0.46,+0.38
46,4105,東洋,74.2,+0.4,+0.54,05/05,+0.08,+0.2,+0.37,+0.47,+0.51,+0.51,+0.5,+0.42,+0.37,+0.26,-7.43,+0.49
47,1477,聚陽,211,0,0,05/05,+0.07,+0.18,+0.18,+0.2,-0.63,-1,-0.54,-6.25,-2.17,+5.23,+5.91,-1.48
48,2368,金像電,1480,+40,+2.78,05/05,+0.07,+0.1,+0.13,+0.01,+0.49,+0.83,+3.37,+2.56,+3.59,+5.61,+14.1,-0.05
49,5534,長虹,77.6,-0.2,-0.26,05/05,+0.07,+0.17,+0.21,+0.3,+0.34,+0.34,+0.32,+0.32,-0.56,+0.31,-0.6,+0.32
50,6670,復盛應用,257,+1,+0.39,05/05,+0.06,+0.16,+0.16,+0.19,-0.37,-0.62,-0.33,-4.49,+0.25,+7.09,,-0.74
51,2303,聯電,83.1,+1.9,+2.34,05/05,+0.06,+0.02,-0.03,-0.04,+0.06,+0.7,+0.45,-2.43,-3.22,+13,+16.2,-0.5
52,6510,精測,3660,-120,-3.17,05/05,+0.06,+0.28,-0.62,-0.63,+0.7,+0.71,-2.86,+2.07,+4.7,+14.2,+10.6,+0.64
53,5274,信驊,17790,+245,+1.4,05/05,+0.06,+0.09,+0.27,+0.42,+0.24,+0.6,+1.66,+5.61,+5.83,+1.53,-1.75,+2.84
54,6257,矽格,197,+6.5,+3.41,05/05,+0.06,-0.12,-0.2,-0.25,-1.4,-2.93,-2.61,-6.53,-1.52,+6.57,+6.49,-2.35
55,6669,緯穎,4755,-105,-2.16,05/05,+0.05,+0.13,+0.15,+0.41,+2.04,+2.41,+1.53,+0.64,+0.83,+2.71,,-0.09
56,3583,辛耘,794,+1,+0.13,05/05,+0.05,+0.49,+1.29,+1.17,+0.71,+2.05,+2.54,+1.18,+2.47,+2.96,-3.17,+2.54
57,00935,野村臺灣新科技50,53.05,-0.15,-0.28,05/05,+0.05,+0.08,+0.08,+0.01,+0.01,-0.82,-3.69,+2.93,+2.93,,,+2.93
58,8150,南茂,84.1,+7.6,+9.93,05/05,+0.05,-0.02,-0.02,-0.02,-0.02,-0.01,-0.03,+0.03,-1.72,-1.26,-0.2,+0.05
59,2204,中華,53.7,-0.8,-1.47,05/05,+0.05,+0.12,+0.16,+0.22,+0.23,+0.19,+0.11,-0.27,-1.22,-4.58,+1.18,-0.21
60,9939,宏全,111.5,-1,-0.89,05/05,+0.05,+0.09,+0.1,+0.07,-0.06,-0.15,-0.42,-0.84,-5.2,-0.51,+3.26,-0.66
61,1785,光洋科,160,-10,-5.88,05/05,+0.05,+0.1,+0.1,+0.1,+0.12,+0.19,+0.17,+1.38,+1.3,+1.43,+1.37,+0.12
62,3665,貿聯-KY,2875,-65,-2.21,05/05,+0.05,+0.04,+0.07,+0.16,+0.46,+1.11,+0.93,-1.82,-2.66,+11.8,+12.5,-3.93
63,6187,萬潤,1345,+15,+1.13,05/05,+0.05,+0.47,+1.28,-0.09,-0.28,+2.15,+8.62,+8.12,+7.41,+9.44,+5.13,+8.73
64,9907,統一實,17.6,-0.05,-0.28,05/05,+0.05,+0.11,+0.13,+0.16,+0.06,0,-0.25,+2.65,+2.76,+2.72,+2.74,-0.17
65,2344,華邦電,98.8,+3.4,+3.56,05/05,+0.04,+0.05,0,-0.21,+0.1,-1.23,+0.38,+0.96,+4.85,+3.92,+4.9,+1.41
66,0050,元大台灣50,94.6,0,0,05/05,+0.04,+0.05,+0.05,+0.05,+0.07,+0.08,+0.53,+0.77,+0.78,+1.13,+1.52,+0.65
67,8454,富邦媒,179,+3,+1.7,05/05,+0.04,+0.09,+0.11,-0.04,-0.1,-0.1,-0.09,+0.47,+0.22,-0.57,+0.23,+0.19
68,2855,統一證,39.1,+1.55,+4.13,05/05,+0.04,+0.08,+0.12,+0.12,+0.18,+0.11,+0.32,+0.13,-0.48,+0.46,+0.36,+0.14
69,8070,長華*,49.1,+0.6,+1.24,05/05,+0.04,+0.08,+0.14,+0.14,+0.12,-0.2,-0.73,-2.89,+7.15,+7.26,+7.24,-1.9
70,4915,致伸,74.3,+0.1,+0.13,05/05,+0.04,+0.16,+0.12,+0.06,-0.67,-1.38,-1.72,-2.25,-7.66,+13.4,+14.1,-1.09
71,6139,亞翔,691,-4,-0.58,05/05,+0.04,+0.05,+0.04,+0.06,-0.55,-1.51,-1.15,-1.35,-0.21,+2.57,+2.66,-0.32
72,6121,新普,362.5,+5,+1.4,05/05,+0.04,+0.08,+0.09,+0.13,-0.11,-0.39,-1.34,-5.39,-7.2,+12.4,+13.3,-4.29
73,2345,智邦,2495,-10,-0.4,05/05,+0.04,+0.04,+0.05,+0.09,+0.3,+0.59,+1.44,+1.15,+0.11,+2.79,-0.84,+0.65
74,9910,豐泰,69.3,-1.4,-1.98,05/05,+0.04,+0.06,+0.07,+0.1,+0.41,+0.49,+0.5,+0.64,+0.62,-0.05,+0.36,+0.39
75,3491,昇達科,1695,-10,-0.59,05/05,+0.03,+0.02,-0.01,+0.25,+0.13,+0.64,-0.11,+0.6,-4.34,+5.22,+2.25,-0.29
76,6531,愛普*,935,+11,+1.19,05/05,+0.03,+0.03,+0.04,+0.05,+0.3,+0.68,+0.88,+0.94,+1,-1.44,,-0.55
77,3044,健鼎,484.5,+19,+4.08,05/05,+0.03,+0.07,+0.06,-0.02,-0.2,-0.51,-1.3,-6.61,-9.42,+1.24,+2.94,-2.62
78,2472,立隆電,188.5,+4.5,+2.45,05/05,+0.03,+0.04,+0.04,+0.04,+0.4,+0.47,-0.01,+0.42,-0.17,+0.95,+1.52,-1.41
79,4958,臻鼎-KY,426.5,-6,-1.39,05/05,+0.03,+0.09,+0.08,+0.72,+1.61,+1.72,+1.83,+1.24,+0.24,-0.43,+2.88,+1.43
80,1319,東陽,76.4,+1.4,+1.87,05/05,+0.03,+0.1,+0.12,+0.04,-0.1,-0.81,-1.93,-1.41,-6.8,+6.89,+3.29,-1.84
81,6515,穎崴,10055,-645,-6.03,05/05,+0.03,+0.05,+0.05,+0.13,-0.05,+1.03,+0.98,+3.73,+10.8,+5.87,,+2.97
82,2317,鴻海,239.5,+12,+5.27,05/05,+0.03,+0.03,+0.03,+0.03,+0.1,+0.04,+0.14,-0.51,+0.12,+0.2,+1.22,-0.13
83,2360,致茂,2235,-75,-3.25,05/05,+0.03,+0.1,+0.13,+0.19,-0.33,+0.21,+1.23,+1.77,+5.82,+5.74,+5.81,+0.92
84,2072,世紀風電,178.5,-2.5,-1.38,05/05,+0.03,+0.03,+0.03,+0.07,+0.17,+0.37,,,,,,
85,8299,群聯,2115,+105,+5.22,05/05,+0.03,+0.06,+0.22,+0.86,+0.52,-1.37,-5.2,-9.89,-11.9,+0.76,+0.73,-4.7
86,2006,東和鋼鐵,66.8,+0.2,+0.3,05/05,+0.02,+0.06,+0.06,+0.03,-0.06,-0.13,-0.94,-1.66,-4.57,-0.38,+3.02,-1.38
87,3376,新日興,205.5,-3.5,-1.67,05/05,+0.02,+0.02,+0.02,+0.02,+0.78,+1.52,+1.17,+0.65,-5.2,+1.8,-0.35,+2.4
88,6584,南俊國際,714,+42,+6.25,05/05,+0.02,-0.05,-0.42,+0.36,+1.02,+0.97,+2.91,+0.95,+4.01,,,+1.06
89,3005,神基,98.2,-0.2,-0.2,05/05,+0.02,-0.01,+0.11,+0.04,-0.56,-1.06,-1.99,-3.76,-2.26,+6.09,+2.01,-3.43
90,6206,飛捷,110.5,-0.5,-0.45,05/05,+0.02,+0.16,+0.3,+0.3,+0.28,+0.11,+0.21,-3.2,+0.14,+0.61,-0.23,-0.78
91,2383,台光電,4730,-25,-0.53,05/05,+0.02,+0.06,+0.07,-0.02,+0.39,+0.27,+1.95,+2,-3.07,+0.27,+5.53,+0.66
92,00646,元大S&P500,71.65,-0.4,-0.56,05/05,+0.02,+0.02,0,+0.02,+0.02,+0.06,+0.39,+0.44,+0.2,+0.2,+0.2,+0.55
93,4532,瑞智,22.95,-0.05,-0.22,05/05,+0.02,+0.04,+0.05,+0.05,+0.03,-0.01,-0.06,-0.11,-0.16,+0.37,-0.1,-0.11
94,6789,采鈺,604,-7,-1.15,05/05,+0.02,+0.02,+0.02,+0.02,-0.1,0,+0.17,+0.3,+0.48,+0.55,,+0.26
95,3189,景碩,527,-4,-0.75,05/05,+0.02,+0.12,+0.15,+0.65,+1.41,+0.54,+0.86,+4.14,+5.65,+2.25,+5.75,+5.79
96,6177,達麗,45.4,+0.25,+0.55,05/05,+0.02,+0.02,+0.02,+0.02,-0.21,-0.31,-0.35,-1.62,-0.82,+0.7,+0.7,-0.61
97,2618,長榮航,34,+0.2,+0.59,05/05,+0.02,+0.02,0,+0.05,+0.37,+0.24,-0.16,-2.2,-11,+13.8,+13.7,-1.9
98,3014,聯陽,131,+4,+3.15,05/05,+0.02,+0.03,+0.03,+0.02,+0.05,-0.07,-0.08,-2.15,-6.67,+2.14,+2.21,-0.79
99,8996,高力,1190,-55,-4.42,05/05,+0.01,+0.05,+0.63,+1,+1.12,+1.57,+2.19,+3.42,+11,+9.8,+10.6,+3.06
100,3034,聯詠,420,+4.5,+1.08,05/05,+0.01,+0.01,-0.03,-0.17,+0.02,-0.2,-2.7,-6.44,-16.4,+6.66,+12.8,-4.65
101,3715,定穎投控,196.5,+17.5,+9.78,05/05,+0.01,+0.01,+0.01,+0.01,-1.12,-1.19,-1.4,-1.69,-0.36,-2.57,,-3.81
102,2379,瑞昱,533,+5,+0.95,05/05,+0.01,+0.01,0,-0.02,-0.5,-0.89,-3.26,-4.09,-6.59,+0.54,+3.84,-4.22
103,5434,崇越,411.5,-4.5,-1.08,05/05,+0.01,+0.01,-0.14,-0.14,-0.14,-0.16,-0.8,-2.53,-2.37,+1.36,+3.2,-0.9
104,8046,南電,997,+11,+1.12,05/05,+0.01,+0.07,+0.18,+0.38,+1.26,+2.19,+5.69,+5.62,+8.52,+3.58,+8.33,+8.5
105,8016,矽創,234.5,+1,+0.43,05/05,+0.01,+0.02,-0.13,-0.24,-0.88,-1.15,-1.73,-4.72,-2.08,+2.19,-8.36,-3.53
106,3217,優群,174,+4,+2.35,05/05,+0.01,+0.01,+0.01,+0.01,+0.27,+0.33,+0.34,-0.97,-2.15,-7.67,+2.1,+0.84
107,3529,力旺,4445,+265,+6.34,05/05,+0.01,-0.06,-0.36,-0.45,-0.83,+0.56,+1.69,+1.21,-0.82,-1.63,+5.73,+1.89
108,2385,群光,130,+2.5,+1.96,05/05,+0.01,-0.05,-0.08,-0.33,-0.01,+0.03,+0.69,-4.27,-2.45,+7.97,+4.83,-1.88
109,5536,聖暉*,860,+6,+0.7,05/05,+0.01,-0.02,-0.19,-0.27,-0.62,-1.57,-0.88,-1.16,+4.47,+7.78,+7.66,-2.74
110,3563,牧德,869,-17,-1.92,05/05,+0.01,-0.07,-0.07,-0.17,-0.88,-0.62,+0.09,+3.21,+2.91,+3.67,+3.65,+1.09
111,3374,精材,200,-2,-0.99,05/05,+0.01,+0.04,+0.04,+0.04,-0.1,-0.33,-1.16,+0.47,+0.26,-1.55,-1.34,+0.48
112,3037,欣興,903,-8,-0.88,05/05,+0.01,+0.08,+0.13,+0.09,-0.06,+1.78,+3.63,+6.36,+7.86,+4.7,+9.46,+5.82
113,2308,台達電,2165,-55,-2.48,05/05,+0.01,+0.02,+0.02,+0.04,+0.08,+0.07,+0.36,+0.46,+0.91,+0.84,+2.09,+0.45
114,2486,一詮,307,+9.5,+3.19,05/05,+0.01,+0.01,-0.25,-0.15,-0.5,+0.23,+0.61,+1.92,+1.92,+1.82,+1.82,+1.92
115,5904,寶雅,570,-4,-0.7,05/05,+0.01,+0.04,-0.05,-0.27,-0.1,-0.19,+0.13,+0.47,-9.92,-1.18,-0.43,+0.37
116,6691,洋基工程,639,-2,-0.31,05/05,+0.01,+0.01,-0.01,-0.04,-0.46,-0.51,-0.67,-0.36,-14.9,-1.16,,-1.02
117,2327,國巨*,348.5,+6,+1.75,05/05,+0.01,+0.01,+0.01,+0.06,-0.27,+0.11,-0.51,+1.63,+1.82,+1.43,+2.01,+1.33
118,2211,長榮鋼,98.7,+0.6,+0.61,05/05,+0.01,+0.01,+0.01,+0.01,0,-0.06,+0.23,+4.43,+1.06,+5.43,,+0.15
119,6526,達發,596,+7,+1.19,05/05,+0.01,+0.02,+0.02,+0.02,+0.03,-0.04,+0.26,-0.11,-0.5,,,+0.23
120,8028,昇陽半導體,241,-3.5,-1.43,05/05,+0.01,+0.01,+0.21,+0.54,+0.49,+0.38,-1.79,-1.78,-3,-1.37,,-1.88
121,2330,台積電,2250,-25,-1.1,05/05,+0.01,+0.01,+0.01,+0.02,+0.05,+0.03,+0.12,+0.23,+0.22,+0.44,+0.76,+0.16
122,6830,汎銓,975,+50,+5.41,05/05,+0.01,+0.1,+0.14,+0.49,+0.49,+0.57,+2.19,+2.39,+2.39,+1.69,,+2.39
123,1590,亞德客-KY,1440,-30,-2.04,05/05,+0.01,0,-0.02,+0.36,+0.71,+0.68,+0.67,+0.8,+0.63,-1.13,-1.24,+0.76
124,7769,鴻勁,5600,+220,+4.09,05/05,0,+0.02,-0.02,+0.1,+0.08,-0.21,+0.59,,,,,+1.1
125,6643,M31,640,+38,+6.31,05/05,0,0,0,0,+0.33,+0.31,-0.64,+0.91,+0.61,-6.09,,+0.91
126,8054,安國,112,+6,+5.66,05/05,0,0,0,0,0,-0.02,-0.02,+0.03,+0.06,-0.27,-0.27,+0.03
127,6196,帆宣,374,-9,-2.35,05/05,0,0,0,0,-0.11,-0.17,-0.56,-6.51,-3.53,+0.15,+0.1,-0.11
128,4441,振大環球,192.5,+6,+3.22,05/05,0,0,0,0,0,0,0,+0.12,,,,0
129,3706,神達,84.1,+1.2,+1.45,05/05,0,+0.02,+0.02,+0.02,+0.02,+0.02,+0.02,-1.11,-0.27,+0.05,-1.34,-0.12
130,3711,日月光投控,520,-5,-0.95,05/05,0,+0.03,+0.09,+0.13,+0.18,+0.16,+0.35,-1.6,-3.9,+0.88,,+0.35
131,6732,昇佳電子,154.5,+3.5,+2.32,05/05,0,0,0,0,0,0,+0.01,+0.02,-0.69,-5.42,,+0.03
132,6679,鈺太,287,-3,-1.03,05/05,0,0,0,+0.01,+0.02,+0.17,+0.48,+1.06,+0.85,-11.8,,+0.5
133,6120,達運,13,+0.35,+2.77,05/05,0,0,0,0,0,0,-0.02,+0.47,+0.47,+0.48,+0.48,-0.05
134,5236,凌陽創新,164,+3.5,+2.18,05/05,0,0,0,0,0,-0.01,+0.01,+0.03,+0.05,+0.05,,+0.03
135,6104,創惟,98.4,+1.2,+1.23,05/05,0,0,0,0,0,-0.01,-0.09,-0.02,-2.66,-0.34,-2.83,-0.02
136,6239,力成,227.5,+4.5,+2.02,05/05,0,-0.12,-0.16,-0.31,-1.06,-2.44,-3.52,-9.47,-10.1,+9.18,+13.3,-2.28
137,6202,盛群,57.2,+1.7,+3.06,05/05,0,0,0,0,0,-0.01,-0.01,+0.04,-0.06,-0.31,-0.03,+0.03
138,6138,茂達,251.5,+7.5,+3.07,05/05,0,0,0,0,-0.28,-0.43,-0.57,-0.53,-2.12,-12,+0.68,-0.33
139,1227,佳格,28.8,-0.15,-0.52,05/05,0,+0.01,+0.01,+0.01,+0.01,+0.03,+0.03,+0.07,+0.06,+0.06,-0.07,+0.04
140,4966,譜瑞-KY,562,-13,-2.26,05/05,0,+0.01,+0.16,-0.02,+0.22,-0.7,-1.05,+2.1,+3.77,-1.69,-6.43,+0.42
141,5351,鈺創,74.1,+2.5,+3.49,05/05,0,0,0,0,0,-0.02,-0.12,+0.1,+0.08,+0.1,+0.11,+0.04
142,6472,保瑞,407.5,+1.5,+0.37,05/05,0,+0.01,+0.01,+0.01,+0.01,-0.12,-1.1,-0.61,-1.72,-3.95,,-0.84
143,2851,中再保,30.55,+0.2,+0.66,05/05,0,+0.01,+0.01,+0.01,+0.01,+0.02,+0.03,+0.11,+0.11,+0.11,+0.06,+0.06
144,1434,福懋,15.95,-0.05,-0.31,05/05,0,+0.01,+0.01,+0.01,+0.01,+0.02,+0.04,-0.25,+0.02,+0.02,-2.39,-0.2
145,6462,神盾,130,+6.5,+5.26,05/05,0,0,0,0,0,-0.01,-0.07,-0.03,-0.09,-0.03,-0.23,-0.02
146,6533,晶心科,243.5,+6,+2.53,05/05,0,0,0,0,0,-0.01,-0.13,0,-0.2,-0.41,,-0.06
147,2363,矽統,55.8,+1.4,+2.57,05/05,0,0,0,0,0,-0.02,-0.03,+0.03,-0.02,+0.08,+0.15,+0.03
148,6719,力智,190,+10.5,+5.85,05/05,0,0,0,0,0,-0.01,+0.01,-0.16,-0.02,-3.68,,-0.15
149,8261,富鼎,124.5,+5,+4.18,05/05,0,0,0,0,+0.09,+0.08,-0.06,-0.23,-0.13,+0.02,-2.1,-0.23
150,8464,億豐,344.5,+0.5,+0.15,05/05,0,0,0,0,+0.13,+0.12,-0.34,-0.47,-0.86,+0.67,-4.56,-0.15
151,2897,王道銀行,10.05,0,0,05/05,0,+0.01,+0.01,+0.01,+0.01,+0.02,+0.01,-0.01,-0.08,+0.09,,+0.01
152,2501,國建,22.5,0,0,05/05,0,+0.01,+0.01,+0.01,+0.01,+0.02,+0.02,-0.19,+0.02,+0.06,+0.07,-0.16
153,2436,偉詮電,73.5,-0.6,-0.81,05/05,0,0,0,0,0,+0.02,+0.09,-0.43,-0.08,-0.14,-0.12,+0.17
154,3228,金麗科,220,+20,+10,05/05,0,0,0,0,0,-0.01,+0.01,+0.03,+0.01,+0.02,+0.04,+0.02
155,1560,中砂,572,+15,+2.69,05/05,0,+0.15,+0.25,+0.32,-0.35,-0.61,-3.38,-2.95,-2.3,+2.02,+2.81,-3.58
156,2412,中華電,136,+0.5,+0.37,05/05,0,0,0,-0.02,-0.03,-0.08,-0.11,-0.12,-0.63,+0.43,+1.14,-0.05
157,2401,凌陽,25.15,-0.15,-0.59,05/05,0,0,0,0,0,-0.01,+0.01,+0.03,-0.07,+0.06,-0.14,+0.02
158,5222,全訊,137.5,+2,+1.48,05/05,0,0,0,0,-0.01,-0.02,-0.31,-1.2,-0.03,-2.3,,-1.14
159,4968,立積,121,+6,+5.22,05/05,0,0,0,0,0,-0.02,-0.07,-0.01,-1.11,-3.36,-7.98,-0.02
160,3324,雙鴻,1170,-20,-1.68,05/05,0,+0.56,+0.55,+0.55,+0.43,-0.66,-0.45,-2.42,-0.34,-4.14,-5.88,-1.62
161,2492,華新科,148.5,+10,+7.22,05/05,0,-0.04,-0.04,-0.04,-0.04,-0.02,+0.03,-0.36,+0.16,+0.3,-7.88,+0.18
162,2395,研華,396.5,+1.5,+0.38,05/05,0,0,0,-0.04,-0.05,-0.31,-0.04,-0.11,-0.76,+0.06,+0.36,+0.1
163,3545,敦泰,53,+1.8,+3.52,05/05,0,0,0,0,0,-0.01,0,+0.02,-0.61,0,-0.2,+0.01
164,2915,潤泰全,43.25,-0.3,-0.69,05/05,0,-0.07,-0.07,-0.07,-0.24,-0.6,-0.67,-2.78,-2.19,-4.86,-5.55,-2.04
165,3035,智原,177,+8,+4.73,05/05,0,0,0,0,0,0,-0.15,-0.24,-1.07,-5.42,-4.62,-0.08
166,5314,世紀*,73.9,-1.1,-1.47,05/05,0,0,0,0,-0.07,-0.06,-0.06,-0.07,+0.03,+0.16,+0.16,-0.07
