排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
101,8261,富鼎,150,+1,+0.67,05/21,+0.03,+0.03,+0.04,+0.04,+0.05,+0.13,+0.11,+0.14,+0.12,+0.12,+0.12,-0.04
102,8499,鼎炫-KY,289,+10.5,+3.77,05/21,+0.02,+0.05,+0.06,+0.06,+0.06,+0.06,+0.06,+0.06,+0.06,+0.06,,+0.03
103,3169,亞信,118,+4.5,+3.96,05/21,+0.02,+0.05,+0.07,+0.07,+0.07,+0.07,+0.07,+0.18,-0.09,+0.59,+0.61,+0.02
104,2645,長榮航太,162.5,+10,+6.56,05/21,+0.02,+0.02,+0.02,+0.02,-0.01,-0.33,-0.89,+3.44,+3.98,+4.33,,-0.11
105,2420,新巨,62.5,+3.6,+6.11,05/21,+0.02,+0.04,+0.05,+0.05,+0.05,+0.06,+0.04,+0.3,-0.16,+0.38,-1.7,-0.01
106,6462,神盾,140.5,+6,+4.46,05/21,+0.02,+0.04,+0.07,+0.07,+0.07,+0.08,-0.03,+0.04,+0.08,+0.05,-0.16,+0.05
107,6664,群翊,406,+13.5,+3.44,05/21,+0.02,+0.05,+0.07,+0.07,+0.07,+0.05,+0.1,+0.07,+0.15,+0.15,,-0.1
108,3023,信邦,313.5,+10,+3.29,05/21,+0.02,+0.02,+0.23,+0.29,+0.26,-0.78,-2.03,-0.5,+5.97,+4.46,+2.46,-2.7
109,00713,元大台灣高息低波,55.65,+0.65,+1.18,05/21,+0.02,+0.03,+0.03,+0.11,+0.12,+0.17,+0.15,0,-1.02,+0.25,,+0.07
110,0050,元大台灣50,95.85,+3.35,+3.62,05/21,+0.02,+0.02,+0.03,+0.04,+0.05,+0.12,+0.48,+0.85,+0.76,+1.17,+1.55,+0.7
111,2892,第一金,27.7,-0.05,-0.18,05/21,+0.02,+0.05,+0.08,+0.08,+0.07,+0.04,-0.02,-3.6,-3.3,-1.21,+0.42,-0.08
112,7769,鴻勁,7675,+695,+9.96,05/21,+0.02,+0.02,+0.03,+0.03,+0.53,+0.87,+0.67,,,,,+1.01
113,2489,瑞軒,46.8,+4.25,+9.99,05/21,+0.02,+0.05,+0.09,+0.16,+0.16,-1.65,+0.8,+0.8,+0.8,+0.81,+0.67,+0.8
114,3231,緯創,140,+7.5,+5.66,05/21,+0.02,+0.03,+0.03,+0.04,+0.02,+0.09,-0.05,-1.44,-2.45,-2.08,+0.72,-0.58
115,3008,大立光,3460,+260,+8.12,05/21,+0.02,+0.11,+0.3,+0.3,+0.66,+0.31,-0.52,+1.64,+1.3,+1.08,+1.18,+0.22
116,9933,中鼎,39.6,+0.85,+2.19,05/21,+0.02,+0.04,+0.05,+0.05,+0.05,+0.05,+0.04,+0.04,+0.04,-0.06,+0.01,-0.01
117,2801,彰銀,20.3,-0.05,-0.25,05/21,+0.02,+0.04,+0.08,+0.08,+0.07,+0.01,-0.07,-0.7,-0.91,-0.21,+0.01,-0.96
118,7749,意騰-KY,512,+36.5,+7.68,05/21,+0.02,+0.02,+0.02,+0.18,+0.46,+0.46,+0.43,+0.35,,,,+0.49
119,6191,精成科,95.5,+1.3,+1.38,05/21,+0.02,+0.03,+0.05,+0.05,+0.05,+0.08,-1.83,-3.48,-4.13,+0.91,+0.99,-2.52
120,1102,亞泥,34.95,+0.45,+1.3,05/21,+0.02,+0.04,+0.05,+0.04,-0.03,-0.42,-1.27,+1.41,-0.62,+0.79,+0.04,-1.17
121,6176,瑞儀,105,+0.5,+0.48,05/21,+0.02,-0.02,-0.06,-0.11,-0.25,-1.67,-3.42,-12,-13.8,+9.28,+6.95,-7.4
122,3228,金麗科,210,+12,+6.06,05/21,+0.01,+0.01,+0.02,+0.02,+0.03,+0.03,+0.04,+0.05,+0.05,+0.05,+0.07,+0.05
123,6120,達運,13.4,+0.55,+4.28,05/21,+0.01,+0.03,+0.04,+0.04,+0.04,+0.04,+0.02,+0.51,+0.51,+0.52,+0.52,0
124,3010,華立,135,+6,+4.65,05/21,+0.01,-0.06,-0.13,-0.15,-0.27,-0.72,-1.13,+0.04,-3.44,+2.33,+3.43,-1.1
125,6561,是方,355,0,0,05/21,+0.01,+0.11,+0.12,+0.12,+0.11,-0.14,-0.18,+0.17,+0.21,+0.4,,-0.11
126,1785,光洋科,142.5,+4.5,+3.26,05/21,+0.01,-0.07,-0.1,-0.02,+0.03,+0.18,+0.18,+1.24,+1.36,+1.37,+1.44,+0.19
127,1409,新纖,16.95,+0.3,+1.8,05/21,+0.01,+0.02,+0.03,+0.03,+0.03,+0.03,+0.01,-0.01,+0.02,-0.76,+0.05,+0.04
128,2436,偉詮電,74.8,+3,+4.18,05/21,+0.01,+0.02,+0.02,+0.02,+0.03,+0.04,+0.13,+0.21,-0.07,-0.1,-0.08,+0.21
129,5222,全訊,124.5,+2,+1.63,05/21,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,-0.3,-1,0,-2.31,,-1.13
130,2393,億光,64.5,+1.1,+1.74,05/21,+0.01,+0.03,+0.04,+0.09,+0.23,+0.5,-0.66,-13.3,-18.5,+5.57,+5.31,-1.14
131,5483,中美晶,142.5,+7.5,+5.56,05/21,+0.01,-0.03,-0.02,-0.03,+1.15,+1.8,+1.17,+0.71,-0.07,+8.6,+8.68,+1.17
132,1513,中興電,154.5,+6,+4.04,05/21,+0.01,+0.13,+0.25,+0.24,+0.2,+0.26,-0.02,+0.22,+1.27,-7.06,+2.83,-0.84
133,1722,台肥,46.25,+0.5,+1.09,05/21,+0.01,+0.02,+0.03,+0.03,+0.02,+0.03,-0.03,-0.69,-0.05,-0.05,+0.12,-0.05
134,3006,晶豪科,222,-0.5,-0.22,05/21,+0.01,0,0,0,+0.01,-0.04,-0.09,+0.85,+0.29,-0.06,+0.57,+0.83
135,1560,中砂,669,+60,+9.85,05/21,+0.01,-0.52,-0.52,-0.51,-0.39,-0.67,-3.21,-2.77,-4.3,+1.62,+2.56,-3.97
136,8926,台汽電,61,+1.1,+1.84,05/21,+0.01,+0.14,+0.15,+0.15,+0.15,+0.14,+0.15,+0.15,+0.15,+0.14,+0.15,+0.15
137,2327,國巨*,572,+52,+10,05/21,+0.01,+0.49,+0.75,+1.37,+2.36,+2.36,+2.43,+4.04,+4.36,+4.03,+4.53,+3.85
138,1514,亞力,118,+5,+4.42,05/21,+0.01,+0.01,+0.02,+0.02,+0.02,0,+0.03,+0.02,+0.03,-0.46,+0.1,+0.03
139,2637,慧洋-KY,71.9,+0.1,+0.14,05/21,+0.01,+0.01,+0.02,+0.01,0,-0.04,-0.35,-1.91,-4.03,+0.19,+8.19,-1.58
140,3044,健鼎,488,+25.5,+5.51,05/21,+0.01,0,-0.02,+0.01,+0.05,-0.01,-0.82,-5.57,-9.4,+1.3,+3.06,-2.5
141,8215,明基材,27.8,+1.15,+4.32,05/21,+0.01,+0.02,+0.02,+0.02,+0.02,+0.01,-0.02,-0.02,+0.01,-0.03,-0.02,+0.02
142,3363,上詮,818,+41,+5.28,05/21,+0.01,+0.03,+0.04,+0.02,+0.06,+0.04,+0.25,+0.44,+0.46,+1.09,+1.93,+0.41
143,2497,怡利電,56.8,+0.7,+1.25,05/21,+0.01,+0.01,+0.01,+0.01,+0.01,-0.11,-0.25,+0.01,+0.01,-0.1,+0.03,+0.01
144,2329,華泰,52.9,+1.5,+2.92,05/21,+0.01,+0.01,+0.02,+0.02,+0.02,-0.09,-0.27,-0.05,-0.03,+0.05,-0.04,-0.02
145,2476,鉅祥,120,+6,+5.26,05/21,+0.01,+0.01,+0.01,+0.09,+0.09,+0.17,+0.18,+0.18,+0.18,-0.04,+0.12,+0.18
146,3376,新日興,209.5,+7,+3.46,05/21,+0.01,0,-0.89,-0.89,-0.91,-0.4,-0.03,+0.93,-5.22,+0.5,-3.87,+1.46
147,3042,晶技,160,+12,+8.11,05/21,0,+0.03,+0.05,+0.04,-0.01,-0.65,-1.63,-4.1,-10.7,-0.67,-1.32,-3.02
148,5351,鈺創,75.2,+0.8,+1.08,05/21,0,0,0,0,+0.01,+0.03,-0.11,+0.08,+0.1,+0.11,+0.13,+0.06
149,9917,中保科,112.5,-0.5,-0.44,05/21,0,+0.01,+0.03,+0.04,+0.07,+0.02,-0.11,-0.02,-0.05,+0.1,-0.02,-0.19
150,3592,瑞鼎,266,+10,+3.91,05/21,0,+0.03,+0.03,+0.02,+0.38,+1.73,+1.72,-9.96,-8.98,+1.92,,+0.84
151,3014,聯陽,145,+7,+5.07,05/21,0,0,0,-0.01,-0.04,+0.02,-0.13,-1.46,-6.7,+1.93,+2.16,-0.84
152,1303,南亞,87.3,+6.5,+8.04,05/21,0,0,0,0,-0.02,-0.22,-0.1,-0.21,-2.49,-2.97,-0.77,-0.12
153,6640,均華,1375,+125,+10,05/21,0,+0.01,+0.01,+0.05,+0.19,+1.06,+2.27,+2.88,+3,+3,,+2.42
154,3034,聯詠,484.5,+12,+2.54,05/21,0,-0.01,+0.02,+0.07,+0.11,+0.1,-2.58,-6.25,-15.8,+7.4,+12.8,-4.53
155,4961,天鈺,179,+8,+4.68,05/21,0,0,0,0,0,-0.16,-0.15,-4.6,-8.62,+1.31,,-0.94
156,3708,上緯投控,126.5,+7.5,+6.3,05/21,0,+0.07,+0.09,+0.09,+0.09,+0.09,+0.63,+0.65,+0.67,-3.87,,+0.59
157,3413,京鼎,326.5,+12.5,+3.98,05/21,0,+0.01,+0.01,+0.01,-0.01,-0.32,-0.74,-1.52,-2.8,+0.76,+1.54,-0.7
158,2301,光寶科,204.5,+0.5,+0.25,05/21,0,+0.01,+0.02,-0.14,-0.98,-1.32,-2.02,-5.7,-7.31,-2.33,+1.02,-3.18
159,6509,聚和,49.15,+1.5,+3.15,05/21,0,+0.01,+0.01,+0.01,+0.01,0,+0.02,+0.06,+0.15,+0.39,+0.42,-0.05
160,6282,康舒,53.6,+2.8,+5.51,05/21,0,+0.01,+0.02,+0.02,+0.02,-0.12,-0.42,+0.05,+0.04,-0.82,+0.08,+0.02
161,6962,奕力-KY,39.55,+1.45,+3.81,05/21,0,+0.01,+0.01,+0.01,+0.01,+0.01,-0.01,-0.02,-0.02,,,-0.02
162,5347,世界,163.5,+4.5,+2.83,05/21,0,+0.18,+0.95,+1.17,+1.41,+0.3,-0.95,-5.71,-10.3,+9.52,+10.6,-4.28
