排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
31,3583,辛耘,866,+78,+9.9,05/11,+0.09,+0.25,+0.75,+1.05,+2.17,+2.22,+3.54,+3.02,+3.47,+3.96,-1.97,+3.54
32,8155,博智,420,-24,-5.41,05/11,+0.09,+0.49,+0.55,+2.15,+3.72,+3.71,+2.59,+2.8,+3.79,-9.34,+4.18,+2.54
33,3533,嘉澤,2845,+145,+5.37,05/11,+0.08,+0.17,+0.37,+0.41,+0.23,+0.58,+3.8,+3.28,0,-7.81,+3.87,+5.31
34,2731,雄獅,159.5,0,0,05/11,+0.08,+0.23,+0.4,+0.77,+1.38,+1.37,+1.81,+2.27,-1.28,-13.7,+0.91,+2.23
35,3592,瑞鼎,263.5,+5,+1.93,05/11,+0.08,+0.35,+0.5,+1.01,+1.7,+1.66,+1.69,-10.6,-8.99,+1.12,,+0.81
36,6515,穎崴,10090,+460,+4.78,05/11,+0.07,0,-0.08,-0.11,-0.39,+1.07,+0.66,+4.28,+10.6,+5.5,,+2.83
37,3526,凡甲,388,-7,-1.77,05/11,+0.07,+0.3,+0.29,+1,+1.98,+1.88,+1.07,+1.68,+0.07,+3.9,+3.55,+1.49
38,3037,欣興,861,+43,+5.26,05/11,+0.06,-0.07,-0.04,-0.09,-0.1,+1.49,+2.86,+6.35,+7.73,+4.03,+9.36,+5.73
39,2498,宏達電,40.25,+0.9,+2.29,05/11,+0.06,+0.06,+0.06,+0.06,+0.06,+0.02,+0.02,+0.04,+0.06,-0.08,+0.04,+0.05
40,9802,鈺齊-KY,83.1,+2.7,+3.36,05/11,+0.06,+0.15,+0.27,+0.54,+0.98,+0.98,-0.06,-0.65,-3.01,-1.96,+0.38,-1.41
41,6143,振曜,97.6,+5.6,+6.09,05/11,+0.06,+0.06,+0.06,+0.06,+0.06,+0.33,+0.4,-0.45,-0.82,-4.63,-10.8,+0.42
42,9938,百和,45.25,+0.45,+1,05/11,+0.06,+0.15,+0.27,+0.7,+1.45,+1.39,-0.03,-0.93,-0.91,+1.71,-3.94,-0.96
43,2049,上銀,351,+31.5,+9.86,05/11,+0.05,+0.05,-0.15,-0.15,-0.13,-0.11,-0.28,-0.13,-1.26,-2.37,+0.07,-0.03
44,1477,聚陽,218,-3.5,-1.58,05/11,+0.05,+0.33,+0.48,+0.6,+0.74,-0.52,+0.07,-5.55,-1.09,+5.82,+6.49,-0.96
45,7769,鴻勁,6380,+580,+10,05/11,+0.04,+0.03,+0.1,+0.19,+0.29,-0.1,+0.7,,,,,+1.29
46,2548,華固,129.5,+6,+4.86,05/11,+0.04,+0.17,+0.24,+0.44,+0.66,+0.68,+0.98,+1.1,-0.7,+0.08,-0.33,+0.98
47,6782,視陽,194.5,-1.5,-0.77,05/11,+0.04,+0.04,+0.04,+0.04,-0.06,-0.04,+0.16,-0.29,+0.18,-3.98,,+0.08
48,3443,創意,5730,+520,+9.98,05/11,+0.04,+0.31,+0.58,+1.29,+1.19,+1.58,+2.33,+4,+3.73,-0.76,+8.53,+3.3
49,4105,東洋,75.2,-0.2,-0.27,05/11,+0.04,+0.09,+0.17,+0.32,+0.76,+0.76,+0.75,+0.66,+0.62,+0.51,-7.36,+0.74
50,2340,台亞,37.35,+0.05,+0.13,05/11,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.1,+0.04
51,2727,王品,235,+0.5,+0.21,05/11,+0.04,-0.05,-0.07,+0.06,+0.36,+0.21,+0.41,+0.3,-2.1,-3.38,+0.47,+0.36
52,6679,鈺太,327,-4,-1.21,05/11,+0.04,+0.04,+0.07,+0.07,+0.08,+0.13,+0.55,+0.73,+0.91,-11.9,,+0.56
53,6768,志強-KY,92,+4.5,+5.14,05/11,+0.04,+0.1,+0.18,+0.39,+0.84,+0.78,+0.44,-1.16,-1.02,+1.19,,-0.58
54,5009,榮剛,40.15,+3.65,+10,05/11,+0.04,+0.09,+0.15,+0.24,+0.09,+0.07,+0.03,+0.49,-5.33,-7.4,+0.46,+0.13
55,3105,穩懋,526,+33.5,+6.8,05/11,+0.04,+0.07,-0.05,-0.05,-1.05,-0.53,+4.69,+6.48,+5.81,+5.41,-5.38,+6.02
56,4583,台灣精銳,783,+21,+2.76,05/11,+0.04,+0.04,+0.04,+0.02,+0.02,-0.01,-0.53,-0.37,-1.24,+0.27,,-0.36
57,00935,野村臺灣新科技50,55.65,+1.45,+2.68,05/11,+0.04,+0.08,+0.08,+0.15,+0.11,-0.14,-3.85,+2.96,+2.96,,,+2.96
58,1319,東陽,80.8,+0.6,+0.75,05/11,+0.04,+0.16,+0.19,+0.28,+0.3,-0.35,-1.4,-1.62,-6.32,+7.13,+3.64,-1.6
59,2344,華邦電,117.5,+10.5,+9.81,05/11,+0.03,+0.07,+0.37,+0.47,+0.61,-0.67,+0.83,+1.44,+5.28,+4.42,+5.33,+1.85
60,5534,長虹,79.4,+1,+1.28,05/11,+0.03,+0.08,+0.15,+0.28,+0.55,+0.55,+0.53,+0.53,-0.35,+0.53,-0.41,+0.53
61,2383,台光電,4850,+100,+2.11,05/11,+0.03,+0.03,+0.05,+0.15,+0.17,+0.31,+1.67,+1.95,-3.51,+0.31,+4.7,+0.77
62,5274,信驊,17825,+870,+5.13,05/11,+0.03,+0.03,+0.07,+0.2,+0.6,+0.69,+1.75,+5.62,+5.65,+1.78,-1.55,+2.98
63,6781,AES-KY,1320,+90,+7.32,05/11,+0.03,+0.03,+0.03,+0.03,-0.12,-0.36,-1.35,-2.18,-3.89,-2.36,,-4.67
64,2360,致茂,2360,+130,+5.83,05/11,+0.03,+0.04,+0.03,+0.07,-0.15,+0.14,+1.3,+2.13,+5.69,+5.77,+5.79,+0.96
65,2059,川湖,5520,+200,+3.76,05/11,+0.02,+0.27,+0.27,+0.55,+1.04,+1.68,+2.33,-2.61,-1.81,+4.15,+5.89,-1.01
66,9941,裕融,75.2,-0.5,-0.66,05/11,+0.02,+0.1,+0.14,+0.27,+0.52,+0.44,-2.23,-2.74,-4.92,-1.36,-1.64,-2.91
67,9907,統一實,17,-0.1,-0.58,05/11,+0.02,+0.02,+0.05,+0.12,+0.23,+0.07,-0.17,+2.5,+2.86,+2.79,+2.81,-0.1
68,4915,致伸,71.7,-0.8,-1.1,05/11,+0.02,+0.1,+0.09,+0.16,+0.13,-0.91,-1.6,-1.65,-7.76,+13.1,+14.2,-0.97
69,2204,中華,54.1,-0.3,-0.55,05/11,+0.02,+0.05,+0.1,+0.19,+0.39,+0.35,+0.25,-0.19,-1.28,-4.99,+1.32,-0.07
70,2393,億光,73.8,+0.1,+0.14,05/11,+0.02,+0.16,+0.21,+0.43,+0.43,+0.31,-0.85,-13.2,-17.7,+5.49,+5.23,-1.22
71,6640,均華,1405,+10,+0.72,05/11,+0.02,+0.04,+0.03,+0.03,+0.07,+1.85,+2.05,+2.72,+2.84,+2.84,,+2.26
72,2303,聯電,95,+3.7,+4.05,05/11,+0.02,+0.04,+0.19,+0.28,+0.1,+0.68,+0.64,-2.22,-2.99,+13.2,+16.4,-0.28
73,4958,臻鼎-KY,412,+11,+2.74,05/11,+0.02,+0.04,+0.09,+0.09,+1.22,+1.62,+1.9,+1.54,+0.34,-0.35,+2.95,+1.48
74,9910,豐泰,74.4,+0.6,+0.81,05/11,+0.02,+0.07,+0.11,+0.2,+0.27,+0.65,+0.66,+0.8,+0.78,+0.1,+0.51,+0.55
75,4722,國精化,235,-1.5,-0.63,05/11,+0.01,+0.01,+0.01,+0.01,+0.01,-0.31,-0.37,-0.19,-0.44,+0.09,-4.82,-1
76,3711,日月光投控,537,+21,+4.07,05/11,+0.01,+0.03,+0.11,+0.14,+0.28,+0.33,+0.49,-1.48,-3.71,+1.01,,+0.49
77,6770,力積電,62.5,+1.1,+1.79,05/11,+0.01,+0.01,+0.01,+0.01,+0.01,-0.01,-0.19,+0.19,+0.21,-0.81,,-0.15
78,3363,上詮,853,+43,+5.31,05/11,+0.01,+0.01,+0.01,+0.01,-0.02,+0.05,+0.2,+0.39,+0.41,+1.9,+1.88,+0.36
79,2382,廣達,343.5,+3,+0.88,05/11,+0.01,+0.02,+0.02,+0.01,-0.03,-0.23,-0.09,-0.51,-1.01,-2.35,+1.41,-0.21
80,0050,元大台灣50,96.9,-0.1,-0.1,05/11,+0.01,+0.01,+0.01,+0.06,+0.08,+0.09,+0.51,+0.83,+0.78,+1.14,+1.53,+0.67
81,2357,華碩,686,+36,+5.54,05/11,+0.01,-0.12,+0.03,+0.08,-0.05,+0.02,+0.75,+4.59,+4.74,+8.95,+13.5,-0.37
82,6531,愛普*,962,+87,+9.94,05/11,+0.01,0,+0.01,+0.06,+0.08,+0.72,+0.92,+0.73,+1.02,-1.46,,-0.52
83,2313,華通,242,-11.5,-4.54,05/11,+0.01,+0.09,+0.01,-0.07,+0.11,-2.05,-0.29,+2.33,+1.28,+1.06,+2.06,+1.82
84,6182,合晶,58.6,+1.7,+2.99,05/11,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,-0.01,-0.02,-1.48,-1.1,+0.01
85,2527,宏璟,34.35,-0.3,-0.87,05/11,+0.01,+0.01,+0.01,+0.01,0,-0.03,-0.04,-0.02,+0.02,+0.05,+0.05,-0.02
86,0056,元大高股息,45.76,+0.91,+2.03,05/11,+0.01,+0.01,+0.02,+0.02,-0.23,+0.04,+0.05,+0.06,+0.04,+0.08,+0.77,+0.05
87,5351,鈺創,80.1,+5,+6.66,05/11,+0.01,+0.01,+0.01,+0.02,+0.02,+0.01,-0.11,+0.12,+0.1,+0.11,+0.12,+0.05
88,2618,長榮航,35.85,+0.2,+0.56,05/11,+0.01,+0.04,+0.06,+0.09,+0.12,+0.35,-0.09,-2.12,-11.8,+13.8,+13.8,-1.83
89,2516,新建,13.05,-0.15,-1.14,05/11,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01
90,2363,矽統,61,+1.6,+2.69,05/11,+0.01,+0.01,+0.01,+0.02,+0.02,+0.01,-0.02,+0.04,-0.01,+0.09,+0.17,+0.05
91,3665,貿聯-KY,2905,+155,+5.64,05/11,+0.01,+0.02,-0.12,-0.78,-0.69,+0.05,+1.18,-2.77,-3.82,+11,+11.7,-4.76
92,00713,元大台灣高息低波,55.2,+0.45,+0.82,05/11,+0.01,+0.01,+0.01,0,-0.01,+0.05,+0.04,-0.15,-1.46,+0.14,,-0.04
93,4968,立積,121,+1.5,+1.26,05/11,+0.01,+0.01,+0.01,+0.02,+0.02,+0.01,-0.08,+0.05,-0.17,-3.61,-7.96,0
94,8454,富邦媒,194,-2,-1.02,05/11,+0.01,+0.07,+0.1,+0.17,+0.11,+0.03,+0.04,+0.6,+0.35,-0.28,+0.22,+0.32
95,3591,艾笛森,23.3,-0.3,-1.27,05/11,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,-0.13,+0.01,+0.01
96,8054,安國,103.5,-3,-2.82,05/11,+0.01,+0.01,+0.01,+0.02,+0.02,0,0,+0.04,+0.07,-0.25,-0.25,+0.04
97,2436,偉詮電,75.9,+3.9,+5.42,05/11,+0.01,+0.01,+0.01,+0.01,+0.01,+0.04,+0.1,+0.18,-0.06,-0.13,-0.11,+0.18
98,3021,鴻名,16.4,+0.1,+0.61,05/11,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01
99,1785,光洋科,159,-8,-4.79,05/11,+0.01,+0.02,+0.03,+0.1,+0.16,+0.19,+0.17,+1.43,+1.35,+1.48,+1.42,+0.18
100,1313,聯成,11.25,+0.15,+1.35,05/11,0,0,0,0,0,0,0,0,0,-0.04,0,0
101,7749,意騰-KY,535,+21,+4.09,05/11,0,0,0,+0.01,+0.01,0,-0.05,-0.18,,,,+0.01
102,6138,茂達,285,+24.5,+9.4,05/11,0,+0.01,+0.01,+0.01,+0.08,-0.41,-0.55,-0.52,-2.13,-10.2,+0.69,-0.32
103,6202,盛群,59.5,+4.3,+7.79,05/11,0,0,0,+0.01,+0.01,0,0,+0.05,-0.06,-0.31,-0.02,+0.03
104,2702,華園,13.9,-0.7,-4.79,05/11,0,0,0,0,0,0,0,0,0,0,0,0
105,5904,寶雅,577,-12,-2.04,05/11,0,0,0,+0.01,-0.28,-0.14,+0.11,+0.46,-10.2,-0.96,-0.43,+0.37
106,8081,致新,264,+10.5,+4.14,05/11,0,-0.3,-0.29,-0.29,-0.31,-0.34,-0.5,+0.1,+0.37,+0.14,+0.94,+0.1
107,5236,凌陽創新,168,-0.5,-0.3,05/11,0,0,0,+0.01,+0.01,0,+0.01,+0.04,+0.05,+0.05,,+0.04
108,6104,創惟,103,+1,+0.98,05/11,0,0,0,+0.01,+0.01,0,-0.09,-0.01,-2.63,-0.33,-2.31,-0.02
109,6789,采鈺,600,-3,-0.5,05/11,0,+0.01,+0.05,+0.08,+0.07,+0.06,+0.23,+0.36,+0.53,+0.61,,+0.32
110,3563,牧德,807,+5,+0.62,05/11,0,0,-0.07,-0.06,-0.79,-0.78,+0.02,+3.24,+2.84,+3.6,+3.58,+1.02
111,6719,力智,190,+3,+1.6,05/11,0,0,0,+0.01,+0.01,0,+0.02,-0.16,-0.02,-3.3,,-0.15
112,3228,金麗科,241.5,-0.5,-0.21,05/11,0,0,0,+0.01,+0.01,0,+0.01,+0.03,+0.02,+0.03,+0.04,+0.03
113,1612,宏泰,37.25,+0.55,+1.5,05/11,0,+0.05,+0.04,+0.2,+0.48,+0.48,+0.48,+0.48,+0.48,+0.5,+0.46,+0.48
114,6691,洋基工程,643,-11,-1.68,05/11,0,-0.13,-0.13,-0.13,-0.17,-0.76,-0.79,-0.6,-15,-1.29,,-1.15
115,7822,倍利科,1295,+35,+2.78,05/11,0,0,0,0,0,0,,,,,,
116,6526,達發,750,-3,-0.4,05/11,0,+0.21,+0.49,+0.52,+0.53,+0.53,+0.77,+0.56,+0.03,,,+0.74
117,5706,鳳凰,51.5,+0.1,+0.19,05/11,0,0,0,0,0,0,0,0,-0.41,-0.05,-0.21,0
118,5222,全訊,131.5,-7.5,-5.4,05/11,0,0,0,0,0,-0.01,-0.31,-1.02,-0.02,-2.3,,-1.14
119,3706,神達,86.8,+0.6,+0.7,05/11,0,0,0,+0.01,+0.03,+0.02,+0.02,-1.11,-0.27,+0.05,-1.33,-0.12
120,2401,凌陽,25.65,+0.35,+1.38,05/11,0,0,0,+0.01,+0.01,0,+0.01,+0.03,-0.07,+0.06,-0.13,+0.03
121,6462,神盾,129.5,+3,+2.37,05/11,0,0,0,+0.01,+0.01,0,-0.09,-0.02,-0.09,-0.02,-0.22,-0.02
122,1439,雋揚,26.65,-0.2,-0.74,05/11,0,0,0,0,0,0,0,0,0,0,0,0
123,6732,昇佳電子,167,+3,+1.83,05/11,0,0,0,+0.01,+0.01,0,+0.01,+0.03,-0.15,-6.14,,+0.03
124,6139,亞翔,679,-35,-4.9,05/11,0,+0.02,+0.04,+0.1,+0.11,-1.32,-1.12,-1.39,-0.24,+2.63,+2.69,-0.26
125,6533,晶心科,253,+14.5,+6.08,05/11,0,0,0,+0.01,+0.01,0,-0.12,+0.01,-0.2,-0.41,,-0.05
126,3545,敦泰,57.6,+0.9,+1.59,05/11,0,0,0,0,0,0,+0.01,+0.03,-0.2,0,-0.19,+0.02
127,2413,環科,45.4,-0.7,-1.52,05/11,0,0,0,0,0,-0.17,-0.21,0,0,0,0,0
128,8261,富鼎,135,+9,+7.14,05/11,0,0,0,+0.01,+0.09,+0.09,-0.06,-0.23,-0.12,+0.03,-2.1,-0.23
129,2478,大毅,77.9,-0.2,-0.26,05/11,0,0,0,0,0,-0.03,-0.03,0,0,0,+0.01,0
130,2441,超豐,92.4,+1.9,+2.1,05/11,0,0,-0.02,-0.13,-0.22,-0.46,-2.5,+0.61,+0.49,+3.92,-1.77,-2.49
131,8463,潤泰材,22.1,-0.1,-0.45,05/11,0,0,0,0,0,0,0,0,0,0,0,0
132,1521,大億,25.7,+0.8,+3.21,05/11,0,0,0,0,0,0,0,0,0,0,-2.82,0
133,3661,世芯-KY,5375,+485,+9.92,05/11,0,+0.14,+0.46,-0.03,-0.01,+1.87,+0.59,-0.08,+0.84,-8.19,+7.34,+1.12
134,6962,奕力-KY,38.1,-0.2,-0.52,05/11,0,0,0,0,0,-0.02,-0.02,+0.13,+0.12,,,-0.03
135,2454,聯發科,3880,+250,+6.89,05/11,0,+0.01,+0.01,+0.05,+0.24,+0.78,+0.58,+1.48,-2.25,+1.79,+4.05,+0.83
136,3705,永信,55.4,+0.1,+0.18,05/11,0,0,0,0,0,0,0,0,-0.35,+0.03,-0.01,0
137,1459,聯發,11.95,+0.05,+0.42,05/11,0,0,0,0,0,0,0,0,0,0,0,0
138,2308,台達電,2245,+45,+2.05,05/11,0,+0.01,+0.04,+0.06,+0.08,+0.13,+0.39,+0.48,+0.93,+0.89,+2.14,+0.5
139,1227,佳格,28.85,-0.2,-0.69,05/11,0,0,0,0,+0.01,+0.02,+0.04,+0.07,+0.06,+0.06,-0.07,+0.04
140,4919,新唐,184,+16.5,+9.85,05/11,0,0,0,0,0,+0.02,+0.04,+0.05,-0.07,-5.42,-2.2,+0.05
141,2388,威盛,76.7,+5.3,+7.42,05/11,0,0,0,0,-0.01,+0.18,+0.17,+0.18,-0.19,-0.03,-0.03,+0.17
142,2207,和泰車,475.5,-11.5,-2.36,05/11,0,-0.01,-0.01,-0.01,-0.03,-0.02,-0.02,+0.32,+0.09,+0.38,+0.6,-0.07
143,2851,中再保,31.55,+0.4,+1.28,05/11,0,0,0,0,+0.01,+0.02,+0.03,+0.11,+0.11,+0.11,+0.06,+0.06
144,2206,三陽工業,58.1,+0.1,+0.17,05/11,0,-0.02,-0.03,-0.04,-0.08,-0.27,-0.62,-1.34,-2.6,+1.97,+2.06,-1.02
145,1434,福懋,15.9,+0.05,+0.32,05/11,0,0,0,0,+0.01,+0.02,+0.04,-0.25,+0.02,+0.02,-2.39,-0.2
146,1402,遠東新,26.35,+0.25,+0.96,05/11,0,0,0,-0.01,-0.03,-0.06,-0.66,-1.48,-5.11,-3.74,+2.42,-1.13
147,2395,研華,478.5,+2,+0.42,05/11,0,+0.01,+0.01,+0.02,-0.02,-0.22,-0.04,+0.02,-0.68,+0.07,+0.37,+0.11
148,2317,鴻海,252,+2,+0.8,05/11,0,0,+0.02,+0.06,+0.09,+0.07,+0.17,-0.48,+0.15,+0.22,+1.27,-0.1
149,6472,保瑞,408.5,-10.5,-2.51,05/11,0,0,0,0,+0.01,-0.01,-1.11,-0.82,-1.59,-4,,-0.84
150,8249,菱光,51,+1.35,+2.72,05/11,0,0,0,0,0,0,0,0,0,0,0,0
151,2855,統一證,43.7,+3.7,+9.25,05/11,0,0,0,+0.04,+0.11,+0.11,+0.32,+0.12,-0.47,+0.46,+0.36,+0.13
152,2903,遠百,22.25,+0.1,+0.45,05/11,0,-0.01,-0.02,-0.03,-0.09,-0.2,-0.55,+1.13,+1.15,-0.13,+1.51,-1.07
153,2915,潤泰全,43.65,+0.4,+0.92,05/11,0,0,0,0,-0.08,-0.55,-0.67,-2.77,-1.96,-4.86,-5.55,-2.04
154,2897,王道銀行,10.25,+0.1,+0.99,05/11,0,0,0,0,+0.01,+0.01,+0.01,-0.01,-0.08,+0.09,,+0.01
155,2834,臺企銀,16.15,-0.1,-0.62,05/11,0,0,0,0,0,0,+0.03,+0.02,-0.44,-0.03,+0.11,+0.02
156,2801,彰銀,20.9,-0.05,-0.24,05/11,0,-0.01,-0.01,-0.02,-0.04,-0.15,-0.15,-0.53,-1,-0.28,-0.07,-1.03
157,2501,國建,22.65,-0.35,-1.52,05/11,0,0,0,0,+0.01,+0.02,+0.02,-0.19,+0.01,+0.06,+0.07,-0.16
158,3704,合勤控,35.05,-0.25,-0.71,05/11,0,0,0,0,0,-0.03,-0.03,0,0,-0.3,-0.84,0
159,2812,台中銀,19.75,0,0,05/11,0,0,0,0,0,0,+0.03,-0.01,-0.02,+0.01,-0.06,-0.01
160,2002,中鋼,18.6,-0.15,-0.8,05/11,0,0,0,0,0,-0.01,-0.05,-0.16,-0.37,-1.62,-0.69,-0.01
161,6112,邁達特,44.25,-0.1,-0.23,05/11,0,0,0,0,0,0,0,0,-0.04,-0.31,+0.04,0
162,6446,藥華藥,706,-18,-2.49,05/11,0,0,-0.12,-0.23,-0.24,-0.25,-0.3,-0.41,-1.62,-0.98,,-0.03
163,5880,合庫金,23,-0.05,-0.22,05/11,0,0,0,0,0,-0.01,+0.04,+0.02,-0.11,+0.11,+0.37,+0.04
164,2845,遠東銀,12.2,0,0,05/11,0,0,0,0,0,0,+0.01,-0.01,-2.07,-0.14,-0.13,0
165,2880,華南金,33.25,-0.05,-0.15,05/11,0,-0.01,-0.01,-0.03,-0.1,-0.54,-0.33,+1.04,+0.25,+4.48,+4.8,-0.29
166,2492,華新科,171.5,+15.5,+9.94,05/11,0,0,0,0,-0.04,-0.02,+0.03,-0.3,+0.16,+0.3,-8.15,+0.18
167,8415,大國鋼,34.55,+0.2,+0.58,05/11,0,0,0,0,0,+0.01,+0.01,0,-0.08,+0.01,,+0.02
168,2354,鴻準,61.6,+0.2,+0.33,05/11,0,0,0,0,0,0,+0.02,-0.3,0,+0.12,-0.15,-0.3
169,00400A,主動國泰動能高息,14.14,+0.44,+3.21,05/11,0,0,0,0,0,0,,,,,,
170,00401A,主動摩根台灣鑫收,12.81,+0.26,+2.07,05/11,0,0,0,0,0,0,,,,,,
171,0051,元大中型100,135.25,+3.6,+2.73,05/11,0,0,0,0,0,0,0,0,0,0,0,0
172,0053,元大電子,224.25,+2.2,+0.99,05/11,0,0,0,0,0,0,0,0,0,0,0,0
173,0055,元大MSCI金融,34,-0.39,-1.13,05/11,0,0,0,0,0,0,0,0,-0.08,0,0,0
174,0057,富邦摩台,288.35,0,0,05/11,0,0,0,0,0,0,0,0,0,0,0,0
